state,district,year,chloride,sdp,gini
Bihar,Madhubani,2005,28.0,120702.7141776237,0.25
Bihar,Bhagalpur,2000,94.666664,110615.1637047949,0.24
Bihar,Nawada,2016,54.275555,289265.0,0.16
Bihar,Nawada,2012,88.650002,236933.0,0.16
Bihar,Nawada,2008,46.5,171625.46728329768,0.16
Bihar,Nawada,2007,108.0,148922.3697701531,0.16
Bihar,Nawada,2005,71.0,120702.7141776237,0.16
Bihar,Nawada,2001,28.0,104271.73783034184,0.16
Bihar,Muzaffarpur,2001,52.599998,104271.73783034184,0.24
Bihar,Muzaffarpur,2006,59.512501,141592.2454273824,0.24
Bihar,Vaishali,2001,40.75,104271.73783034184,0.25
Bihar,Muzaffarpur,2007,70.900002,148922.3697701531,0.24
Bihar,Muzaffarpur,2008,76.0,171625.46728329768,0.24
Bihar,Muzaffarpur,2010,77.14286,207295.21074574773,0.24
Bihar,Muzaffarpur,2011,90.388885,228497.0,0.24
Bihar,Muzaffarpur,2012,53.0,236933.0,0.24
Bihar,Muzaffarpur,2013,55.625,246915.0,0.24
Bihar,Muzaffarpur,2016,47.471199,289265.0,0.24
Bihar,Banka,2016,54.795998,289265.0,0.19
Bihar,Banka,2013,91.444443,246915.0,0.19
Bihar,Banka,2012,118.0,236933.0,0.19
Bihar,Nawada,2009,53.5,179835.9122150076,0.16
Bihar,Nawada,2010,74.5,207295.21074574773,0.16
Bihar,Munger,2016,38.995003,289265.0,0.26
Bihar,Munger,2013,99.5,246915.0,0.26
Bihar,Nawada,2011,64.833336,228497.0,0.16
Bihar,Begusarai,2000,87.0,110615.1637047949,0.21
Bihar,Begusarai,2005,35.5,120702.7141776237,0.21
Bihar,Begusarai,2007,33.360001,148922.3697701531,0.21
Bihar,Begusarai,2008,73.333336,171625.46728329768,0.21
Bihar,Begusarai,2009,74.222221,179835.9122150076,0.21
Bihar,Begusarai,2010,65.833336,207295.21074574773,0.21
Bihar,Begusarai,2011,39.57143,228497.0,0.21
Bihar,Nawada,2013,101.06667,246915.0,0.16
Bihar,Begusarai,2012,36.285713,236933.0,0.21
Bihar,Begusarai,2016,90.139,289265.0,0.21
Bihar,Munger,2005,112.0,120702.7141776237,0.26
Bihar,Munger,2007,31.9,148922.3697701531,0.26
Bihar,Munger,2008,151.66667,171625.46728329768,0.26
Bihar,Munger,2009,130.39999,179835.9122150076,0.26
Bihar,Munger,2010,94.666664,207295.21074574773,0.26
Bihar,Munger,2011,105.83334,228497.0,0.26
Bihar,Munger,2012,116.0,236933.0,0.26
Bihar,Begusarai,2013,93.421425,246915.0,0.21
Bihar,Madhubani,2004,163.5,123786.4824931864,0.25
Bihar,Madhepura,2012,71.0,236933.0,0.22
Bihar,Madhepura,2016,55.216286,289265.0,0.22
Bihar,Khagaria,2010,87.0,207295.21074574773,0.2
Bihar,Khagaria,2009,80.666664,179835.9122150076,0.2
Bihar,Khagaria,2008,44.200001,171625.46728329768,0.2
Bihar,Madhubani,2001,39.025002,104271.73783034184,0.25
Bihar,Khagaria,2005,30.666666,120702.7141776237,0.2
Bihar,Khagaria,2000,138.5,110615.1637047949,0.2
Bihar,Saharsa,2009,55.666668,179835.9122150076,0.23
Bihar,Saharsa,2010,40.400002,207295.21074574773,0.23
Bihar,Saharsa,2011,29.285715,228497.0,0.23
Bihar,Katihar,2017,25.0,312605.0,0.2
Bihar,Katihar,2016,78.455254,289265.0,0.2
Bihar,Katihar,2013,65.99231,246915.0,0.2
Bihar,Katihar,2012,113.43667,236933.0,0.2
Bihar,Katihar,2011,74.296425,228497.0,0.2
Bihar,Katihar,2009,59.81818,179835.9122150076,0.2
Bihar,Katihar,2008,56.875,171625.46728329768,0.2
Bihar,Katihar,2007,45.375,148922.3697701531,0.2
Bihar,Katihar,2005,41.349998,120702.7141776237,0.2
Bihar,Katihar,2004,73.285713,123786.4824931864,0.2
Bihar,Katihar,2001,56.75,104271.73783034184,0.2
Bihar,Katihar,2000,61.919998,110615.1637047949,0.2
Bihar,Jamui,2005,101.25,120702.7141776237,0.21
Bihar,Jamui,2007,91.0,148922.3697701531,0.21
Bihar,Jamui,2008,53.5,171625.46728329768,0.21
Bihar,Jamui,2009,128.0,179835.9122150076,0.21
Bihar,Jamui,2010,124.0,207295.21074574773,0.21
Bihar,Jamui,2011,114.0,228497.0,0.21
Bihar,Khagaria,2011,46.42857,228497.0,0.2
Bihar,Jamui,2012,112.0,236933.0,0.21
Bihar,Khagaria,2012,30.16,236933.0,0.2
Bihar,Khagaria,2016,76.328201,289265.0,0.2
Bihar,Sitamarhi,2001,105.33334,104271.73783034184,0.21
Bihar,Kishanganj,2018,31.995001,345545.0,0.24
Bihar,Kishanganj,2017,18.0,312605.0,0.24
Bihar,Kishanganj,2016,59.268856,289265.0,0.24
Bihar,Kishanganj,2013,75.599998,246915.0,0.24
Bihar,Kishanganj,2012,62.380001,236933.0,0.24
Bihar,Kishanganj,2011,64.610001,228497.0,0.24
Bihar,Kishanganj,2009,35.5,179835.9122150076,0.24
Bihar,Kishanganj,2008,60.333332,171625.46728329768,0.24
Bihar,Pashchim Champaran,2000,36.0,110615.1637047949,0.22
Bihar,Pashchim Champaran,2001,109.38,104271.73783034184,0.22
Bihar,Pashchim Champaran,2005,14.0,120702.7141776237,0.22
Bihar,Pashchim Champaran,2007,63.333332,148922.3697701531,0.22
Bihar,Pashchim Champaran,2008,87.0,171625.46728329768,0.22
Bihar,Pashchim Champaran,2009,57.599998,179835.9122150076,0.22
Bihar,Pashchim Champaran,2010,25.559999,207295.21074574773,0.22
Bihar,Pashchim Champaran,2011,21.049999,228497.0,0.22
Bihar,Pashchim Champaran,2012,32.857143,236933.0,0.22
Bihar,Pashchim Champaran,2013,24.714285,246915.0,0.22
Bihar,Pashchim Champaran,2016,44.923077,289265.0,0.22
Bihar,Kishanganj,2007,45.599998,148922.3697701531,0.24
Bihar,Kishanganj,2005,23.700001,120702.7141776237,0.24
Bihar,Kishanganj,2004,48.833332,123786.4824931864,0.24
Bihar,Saharsa,2000,30.0,110615.1637047949,0.23
Bihar,Saharsa,2005,78.25,120702.7141776237,0.23
Bihar,Saharsa,2007,35.474998,148922.3697701531,0.23
Bihar,Saharsa,2008,54.285713,171625.46728329768,0.23
Bihar,Khagaria,2013,87.509094,246915.0,0.2
Bihar,Jamui,2013,124.85714,246915.0,0.21
Bihar,Jamui,2016,69.155296,289265.0,0.21
Bihar,Saharsa,2012,41.75,236933.0,0.23
Bihar,Samastipur,2009,158.0,179835.9122150076,0.2
Bihar,Samastipur,2010,230.0,207295.21074574773,0.2
Bihar,Samastipur,2011,119.104,228497.0,0.2
Bihar,Samastipur,2012,126.172,236933.0,0.2
Bihar,Samastipur,2013,68.466667,246915.0,0.2
Bihar,Saran,2001,121.0,104271.73783034184,0.23
Bihar,Saran,2005,19.5,120702.7141776237,0.23
Bihar,Saran,2007,58.033333,148922.3697701531,0.23
Bihar,Saran,2008,109.0,171625.46728329768,0.23
Bihar,Saran,2009,175.57143,179835.9122150076,0.23
Bihar,Saran,2010,70.525002,207295.21074574773,0.23
Bihar,Saran,2011,132.87143,228497.0,0.23
Bihar,Saran,2012,130.158,236933.0,0.23
Bihar,Saran,2013,76.449997,246915.0,0.23
Bihar,Saran,2016,62.918785,289265.0,0.23
Bihar,Kaimur (Bhabua),2005,63.799999,120702.7141776237,0.21
Bihar,Kaimur (Bhabua),2007,172.5,148922.3697701531,0.21
Bihar,Kaimur (Bhabua),2008,160.74001,171625.46728329768,0.21
Bihar,Kaimur (Bhabua),2009,61.666668,179835.9122150076,0.21
Bihar,Kaimur (Bhabua),2010,120.4,207295.21074574773,0.21
Bihar,Kaimur (Bhabua),2011,120.4,228497.0,0.21
Bihar,Kaimur (Bhabua),2012,123.36124,236933.0,0.21
Bihar,Kaimur (Bhabua),2013,276.5,246915.0,0.21
Bihar,Kaimur (Bhabua),2015,852.0,269200.0,0.21
Bihar,Kaimur (Bhabua),2016,178.90483,289265.0,0.21
Bihar,Kaimur (Bhabua),2017,886.0,312605.0,0.21
Bihar,Kaimur (Bhabua),2018,780.0,345545.0,0.21
Bihar,Samastipur,2008,21.0,171625.46728329768,0.2
Bihar,Samastipur,2006,106.57143,141592.2454273824,0.2
Bihar,Patna,2016,59.576065,289265.0,0.34
Bihar,Patna,2013,89.299995,246915.0,0.34
Bihar,Saharsa,2013,66.718185,246915.0,0.23
Bihar,Saharsa,2016,65.821426,289265.0,0.23
Bihar,Sheohar,2013,14.2,246915.0,0.26
Bihar,Sheohar,2011,7.0900002,228497.0,0.26
Bihar,Sheohar,2009,53.0,179835.9122150076,0.26
Bihar,Sheikhpura,2016,171.9575,289265.0,0.21
Bihar,Sheikhpura,2013,64.074997,246915.0,0.21
Bihar,Sheikhpura,2012,98.0,236933.0,0.21
Bihar,Sheikhpura,2011,99.0,228497.0,0.21
Bihar,Sheikhpura,2010,99.0,207295.21074574773,0.21
Bihar,Jehanabad,2001,82.0,104271.73783034184,0.23
Bihar,Jehanabad,2009,25.0,179835.9122150076,0.23
Bihar,Jehanabad,2010,469.0,207295.21074574773,0.23
Bihar,Sitamarhi,2004,98.333336,123786.4824931864,0.21
Bihar,Jehanabad,2011,168.33333,228497.0,0.23
Bihar,Jehanabad,2013,119.16,246915.0,0.23
Bihar,Jehanabad,2016,75.708572,289265.0,0.23
Bihar,Samastipur,2001,323.0,104271.73783034184,0.2
Bihar,Samastipur,2004,206.0,123786.4824931864,0.2
Bihar,Patna,2000,89.14286,110615.1637047949,0.34
Bihar,Patna,2001,86.14286,104271.73783034184,0.34
Bihar,Patna,2005,75.5,120702.7141776237,0.34
Bihar,Patna,2007,89.671425,148922.3697701531,0.34
Bihar,Patna,2008,48.75,171625.46728329768,0.34
Bihar,Patna,2009,87.666664,179835.9122150076,0.34
Bihar,Patna,2010,53.242859,207295.21074574773,0.34
Bihar,Patna,2011,50.5,228497.0,0.34
Bihar,Patna,2012,57.675999,236933.0,0.34
Bihar,Jehanabad,2012,33.687,236933.0,0.23
Bihar,Sitamarhi,2007,30.0,148922.3697701531,0.21
Bihar,Khagaria,2007,72.557144,148922.3697701531,0.2
Bihar,Sitamarhi,2010,81.5,207295.21074574773,0.21
Bihar,Rohtas,2008,29.275,171625.46728329768,0.23
Bihar,Rohtas,2007,47.799999,148922.3697701531,0.23
Bihar,Gopalganj,2016,75.472145,289265.0,0.17
Bihar,Gopalganj,2013,58.741669,246915.0,0.17
Bihar,Aurangabad,2000,158.57143,110615.1637047949,0.19
Bihar,Gopalganj,2012,87.045555,236933.0,0.17
Bihar,Gopalganj,2011,113.6,228497.0,0.17
Bihar,Gopalganj,2010,60.57,207295.21074574773,0.17
Bihar,Aurangabad,2005,94.25573,120702.7141776237,0.19
Bihar,Gopalganj,2009,100.0,179835.9122150076,0.17
Bihar,Gopalganj,2008,32.82,171625.46728329768,0.17
Bihar,Gopalganj,2007,79.0,148922.3697701531,0.17
Bihar,Aurangabad,2009,198.92308,179835.9122150076,0.19
Bihar,Aurangabad,2010,62.387501,207295.21074574773,0.19
Bihar,Aurangabad,2011,62.387501,228497.0,0.19
Bihar,Rohtas,2009,245.0,179835.9122150076,0.23
Bihar,Rohtas,2010,79.055557,207295.21074574773,0.23
Bihar,Rohtas,2011,79.5,228497.0,0.23
Bihar,Rohtas,2012,81.456245,236933.0,0.23
Bihar,Araria,2008,66.0,171625.46728329768,0.23
Bihar,Araria,2011,24.85,228497.0,0.23
Bihar,Araria,2012,39.700001,236933.0,0.23
Bihar,Araria,2013,17.725,246915.0,0.23
Bihar,Araria,2016,50.826,289265.0,0.23
Bihar,Arwal,2001,54.75,104271.73783034184,0.21
Bihar,Arwal,2005,55.0,120702.7141776237,0.21
Bihar,Sitamarhi,2009,77.275002,179835.9122150076,0.21
Bihar,Arwal,2007,41.333332,148922.3697701531,0.21
Bihar,Arwal,2010,52.0,207295.21074574773,0.21
Bihar,Arwal,2011,78.0,228497.0,0.21
Bihar,Arwal,2012,43.970398,236933.0,0.21
Bihar,Arwal,2013,46.099998,246915.0,0.21
Bihar,Arwal,2016,44.661999,289265.0,0.21
Bihar,Rohtas,2016,48.028332,289265.0,0.23
Bihar,Rohtas,2013,76.627693,246915.0,0.23
Bihar,Arwal,2008,38.0,171625.46728329768,0.21
Bihar,Gopalganj,2001,32.0,104271.73783034184,0.17
Bihar,Aurangabad,2016,106.32326,289265.0,0.19
Bihar,Rohtas,2005,121.75,120702.7141776237,0.23
Bihar,Purbi Champaran,2007,64.75,148922.3697701531,0.23
Bihar,Purbi Champaran,2008,62.645454,171625.46728329768,0.23
Bihar,Purbi Champaran,2009,47.025002,179835.9122150076,0.23
Bihar,Purbi Champaran,2010,40.68,207295.21074574773,0.23
Bihar,Purbi Champaran,2011,40.0,228497.0,0.23
Bihar,Purbi Champaran,2012,31.0,236933.0,0.23
Bihar,Purbi Champaran,2013,35.81818,246915.0,0.23
Bihar,Purbi Champaran,2001,53.275002,104271.73783034184,0.23
Bihar,Purbi Champaran,2016,41.510689,289265.0,0.23
Bihar,Madhepura,2005,16.0,120702.7141776237,0.22
Bihar,Madhepura,2007,50.833332,148922.3697701531,0.22
Bihar,Madhepura,2008,44.333332,171625.46728329768,0.22
Bihar,Madhepura,2009,78.0,179835.9122150076,0.22
Bihar,Madhepura,2011,40.599998,228497.0,0.22
Bihar,Bhojpur,2005,27.799999,120702.7141776237,0.23
Bihar,Madhepura,2013,64.98333,246915.0,0.22
Bihar,Lakhisarai,2016,109.49778,289265.0,0.22
Bihar,Araria,2007,71.0,148922.3697701531,0.23
Bihar,Purbi Champaran,2000,18.0,110615.1637047949,0.23
Bihar,Lakhisarai,2012,101.25,236933.0,0.22
Bihar,Rohtas,2004,156.33333,123786.4824931864,0.23
Bihar,Gaya,2016,66.744118,289265.0,0.21
Bihar,Gaya,2013,63.433334,246915.0,0.21
Bihar,Gaya,2012,61.465332,236933.0,0.21
Bihar,Gaya,2011,53.0,228497.0,0.21
Bihar,Gaya,2010,96.75,207295.21074574773,0.21
Bihar,Gaya,2009,94.400002,179835.9122150076,0.21
Bihar,Lakhisarai,2013,40.0,246915.0,0.22
Bihar,Gaya,2008,86.875,171625.46728329768,0.21
Bihar,Gaya,2005,63.799999,120702.7141776237,0.21
Bihar,Gaya,2001,84.599998,104271.73783034184,0.21
Bihar,Lakhisarai,2000,156.0,110615.1637047949,0.22
Bihar,Lakhisarai,2005,42.5,120702.7141776237,0.22
Bihar,Lakhisarai,2009,65.033333,179835.9122150076,0.22
Bihar,Lakhisarai,2010,83.199997,207295.21074574773,0.22
Bihar,Lakhisarai,2011,83.199997,228497.0,0.22
Bihar,Gaya,2007,74.0,148922.3697701531,0.21
Bihar,Araria,2005,41.0,120702.7141776237,0.23
Bihar,Bhojpur,2004,86.5,123786.4824931864,0.23
Bihar,Siwan,2001,168.5,104271.73783034184,0.19
Bihar,Siwan,2010,93.171425,207295.21074574773,0.19
Bihar,Siwan,2009,183.39999,179835.9122150076,0.19
Bihar,Siwan,2008,61.166668,171625.46728329768,0.19
Bihar,Siwan,2007,123.03333,148922.3697701531,0.19
Bihar,Siwan,2011,150.19,228497.0,0.19
Bihar,Siwan,2012,87.557144,236933.0,0.19
Bihar,Araria,2004,43.0,123786.4824931864,0.23
Bihar,Siwan,2016,39.596001,289265.0,0.19
Bihar,Sitamarhi,2012,24.75,236933.0,0.21
Bihar,Sitamarhi,2013,42.566666,246915.0,0.21
Bihar,Sitamarhi,2016,35.459999,289265.0,0.21
Bihar,Sitamarhi,2011,38.105,228497.0,0.21
Bihar,Siwan,2013,75.0,246915.0,0.19
Chandigarh,Chandigarh,2000,121.0,7197.885205801183,0.39
Chandigarh,Chandigarh,2004,138.0,10773.250271761854,0.39
Chandigarh,Chandigarh,2005,138.0,11951.087883602308,0.39
Chandigarh,Chandigarh,2006,140.0,13717.844301362991,0.39
Chandigarh,Chandigarh,2009,80.0,16658.19132034451,0.39
Chandigarh,Chandigarh,2007,55.666668,14730.04849903838,0.39
Chandigarh,Chandigarh,2011,48.666668,16930.0,0.39
Chandigarh,Chandigarh,2012,31.966667,18305.0,0.39
Chandigarh,Chandigarh,2013,42.333332,19813.0,0.39
Chandigarh,Chandigarh,2014,52.5,20353.0,0.39
Chandigarh,Chandigarh,2015,38.5,22058.0,0.39
Chandigarh,Chandigarh,2017,43.111111,25289.0,0.39
Chandigarh,Chandigarh,2018,11.0,26654.0,0.39
Chandigarh,Chandigarh,2010,36.0,16655.359979931432,0.39
Chhattisgarh,Korea,2001,37.900002,69095.92750038931,0.26
Chhattisgarh,Korba,2018,28.519178,209211.0,0.34
Chhattisgarh,Korba,2017,58.753078,194073.0,0.34
Chhattisgarh,Korba,2014,39.946342,165354.0,0.34
Chhattisgarh,Korba,2015,43.666103,168879.0,0.34
Chhattisgarh,Korea,2002,25.5,67928.20822216055,0.26
Chhattisgarh,Korba,2013,36.628571,163494.0,0.34
Chhattisgarh,Korba,2016,36.024563,187541.0,0.34
Chhattisgarh,Korea,2004,28.6875,85010.50532014725,0.26
Chhattisgarh,Raipur,2009,85.5,121728.50355879591,0.32
Chhattisgarh,Kabirdham,2001,39.555557,69095.92750038931,0.24
Chhattisgarh,Raipur,2008,58.243904,118439.98738179456,0.32
Chhattisgarh,Raipur,2018,66.352272,209211.0,0.32
Chhattisgarh,Raipur,2012,96.030304,148760.0,0.32
Chhattisgarh,Raipur,2017,86.070328,194073.0,0.32
Chhattisgarh,Raipur,2016,84.426285,187541.0,0.32
Chhattisgarh,Raipur,2015,74.935822,168879.0,0.32
Chhattisgarh,Raipur,2013,90.829269,163494.0,0.32
Chhattisgarh,Raipur,2014,91.936958,165354.0,0.32
Chhattisgarh,Korea,2005,24.799999,86399.03557352198,0.26
Chhattisgarh,Dhamtari,2001,36.75,69095.92750038931,0.3
Chhattisgarh,Kanker,2014,70.150002,165354.0,0.25
Chhattisgarh,Kanker,2002,64.153847,67928.20822216055,0.25
Chhattisgarh,Korba,2004,34.0,85010.50532014725,0.34
Chhattisgarh,Korba,2005,31.357143,86399.03557352198,0.34
Chhattisgarh,Korba,2006,32.466667,102835.45434201976,0.34
Chhattisgarh,Korba,2007,29.833334,111148.14951274091,0.34
Chhattisgarh,Korba,2008,36.583332,118439.98738179456,0.34
Chhattisgarh,Mahasamund,2002,46.176472,67928.20822216055,0.25
Chhattisgarh,Mahasamund,2001,46.536842,69095.92750038931,0.25
Chhattisgarh,Korba,2009,33.599998,121728.50355879591,0.34
Chhattisgarh,Korba,2012,30.055555,148760.0,0.34
Chhattisgarh,Kanker,2018,54.599998,209211.0,0.25
Chhattisgarh,Kanker,2001,35.75,69095.92750038931,0.25
Chhattisgarh,Kanker,2017,71.052635,194073.0,0.25
Chhattisgarh,Kanker,2015,94.699997,168879.0,0.25
Chhattisgarh,Raipur,2007,44.297298,111148.14951274091,0.32
Chhattisgarh,Kanker,2012,22.25,148760.0,0.25
Chhattisgarh,Kanker,2011,22.25,142273.0,0.25
Chhattisgarh,Kanker,2009,30.5,121728.50355879591,0.25
Chhattisgarh,Kanker,2008,45.75,118439.98738179456,0.25
Chhattisgarh,Kanker,2007,39.76923,111148.14951274091,0.25
Chhattisgarh,Kanker,2006,46.599998,102835.45434201976,0.25
Chhattisgarh,Kanker,2005,29.805555,86399.03557352198,0.25
Chhattisgarh,Kanker,2004,33.142857,85010.50532014725,0.25
Chhattisgarh,Kanker,2016,64.51667,187541.0,0.25
Chhattisgarh,Raipur,2006,55.684212,102835.45434201976,0.32
Chhattisgarh,Kabirdham,2005,37.888889,86399.03557352198,0.24
Chhattisgarh,Raipur,2004,64.054054,85010.50532014725,0.32
Chhattisgarh,Korea,2008,23.421053,118439.98738179456,0.26
Chhattisgarh,Korea,2009,29.6,121728.50355879591,0.26
Chhattisgarh,Raipur,2001,62.297058,69095.92750038931,0.32
Chhattisgarh,Raigarh,2018,48.894493,209211.0,0.35
Chhattisgarh,Raigarh,2016,53.933334,187541.0,0.35
Chhattisgarh,Raigarh,2015,68.351349,168879.0,0.35
Chhattisgarh,Raigarh,2013,71.5942,163494.0,0.35
Chhattisgarh,Raigarh,2012,60.285713,148760.0,0.35
Chhattisgarh,Raigarh,2011,46.633335,142273.0,0.35
Chhattisgarh,Raigarh,2009,82.760002,121728.50355879591,0.35
Chhattisgarh,Raigarh,2008,125.04166,118439.98738179456,0.35
Chhattisgarh,Raigarh,2007,44.855179,111148.14951274091,0.35
Chhattisgarh,Raigarh,2006,44.08102,102835.45434201976,0.35
Chhattisgarh,Korea,2007,24.0625,111148.14951274091,0.26
Chhattisgarh,Raigarh,2005,50.52,86399.03557352198,0.35
Chhattisgarh,Raigarh,2001,42.414635,69095.92750038931,0.35
Chhattisgarh,Raigarh,2000,41.25,60613.02944903382,0.35
Chhattisgarh,Bijapur,2012,256.94873,148760.0,0.29
Chhattisgarh,Narayanpur,2001,14.0,69095.92750038931,0.29
Chhattisgarh,Narayanpur,2004,11.0,85010.50532014725,0.29
Chhattisgarh,Narayanpur,2005,14.0,86399.03557352198,0.29
Chhattisgarh,Korea,2012,29.352942,148760.0,0.26
Chhattisgarh,Korea,2013,37.25,163494.0,0.26
Chhattisgarh,Korea,2014,55.527271,165354.0,0.26
Chhattisgarh,Korea,2015,24.86875,168879.0,0.26
Chhattisgarh,Korea,2016,34.400002,187541.0,0.26
Chhattisgarh,Korea,2017,38.945587,194073.0,0.26
Chhattisgarh,Korea,2018,46.969048,209211.0,0.26
Chhattisgarh,Raigarh,2002,312.38147,67928.20822216055,0.35
Chhattisgarh,Raipur,2005,65.487183,86399.03557352198,0.32
Chhattisgarh,Korea,2006,23.5625,102835.45434201976,0.26
Chhattisgarh,Kabirdham,2017,50.700001,194073.0,0.24
Chhattisgarh,Raipur,2003,65.400002,80689.13119305942,0.32
Chhattisgarh,Raipur,2002,76.222221,67928.20822216055,0.32
Chhattisgarh,Kabirdham,2002,50.875,67928.20822216055,0.24
Chhattisgarh,Kabirdham,2004,26.0,85010.50532014725,0.24
Chhattisgarh,Korba,2002,60.81818,67928.20822216055,0.34
Chhattisgarh,Kabirdham,2006,26.888889,102835.45434201976,0.24
Chhattisgarh,Kabirdham,2007,33.111111,111148.14951274091,0.24
Chhattisgarh,Kabirdham,2008,22.285715,118439.98738179456,0.24
Chhattisgarh,Kabirdham,2009,19.5,121728.50355879591,0.24
Chhattisgarh,Kabirdham,2012,43.599998,148760.0,0.24
Chhattisgarh,Kabirdham,2014,21.916666,165354.0,0.24
Chhattisgarh,Kabirdham,2015,47.766666,168879.0,0.24
Chhattisgarh,Bilaspur,2018,53.605293,209211.0,0.32
Chhattisgarh,Kabirdham,2018,60.976471,209211.0,0.24
Chhattisgarh,Bilaspur,2017,47.945049,194073.0,0.32
Chhattisgarh,Bilaspur,2015,71.370003,168879.0,0.32
Chhattisgarh,Bilaspur,2014,73.653229,165354.0,0.32
Chhattisgarh,Bilaspur,2013,75.53968,163494.0,0.32
Chhattisgarh,Bilaspur,2012,58.075001,148760.0,0.32
Chhattisgarh,Bilaspur,2009,41.583332,121728.50355879591,0.32
Chhattisgarh,Bilaspur,2008,74.558823,118439.98738179456,0.32
Chhattisgarh,Bilaspur,2007,58.8125,111148.14951274091,0.32
Chhattisgarh,Bilaspur,2006,38.400002,102835.45434201976,0.32
Chhattisgarh,Bilaspur,2005,41.4375,86399.03557352198,0.32
Chhattisgarh,Bilaspur,2004,38.416668,85010.50532014725,0.32
Chhattisgarh,Bilaspur,2002,75.35714,67928.20822216055,0.32
Chhattisgarh,Bilaspur,2001,56.031036,69095.92750038931,0.32
Chhattisgarh,Kabirdham,2016,68.666664,187541.0,0.24
Chhattisgarh,Bilaspur,2016,63.468025,187541.0,0.32
Chhattisgarh,Korba,2001,37.364285,69095.92750038931,0.34
Chhattisgarh,Dhamtari,2017,56.941936,194073.0,0.3
Chhattisgarh,Dhamtari,2018,101.075,209211.0,0.3
Chhattisgarh,Jammu,2003,59.234043,80689.13119305942,0.31
Chhattisgarh,Rajnandgaon,2018,83.595833,209211.0,0.31
Chhattisgarh,Rajnandgaon,2017,99.383064,194073.0,0.31
Chhattisgarh,Rajnandgaon,2016,110.16046,187541.0,0.31
Chhattisgarh,Mahasamund,2015,41.177273,168879.0,0.25
Chhattisgarh,Mahasamund,2016,70.212967,187541.0,0.25
Chhattisgarh,Mahasamund,2017,54.402,194073.0,0.25
Chhattisgarh,Durg,2001,76.95652,69095.92750038931,0.36
Chhattisgarh,Durg,2002,53.545456,67928.20822216055,0.36
Chhattisgarh,Durg,2004,44.789474,85010.50532014725,0.36
Chhattisgarh,Durg,2005,57.611111,86399.03557352198,0.36
Chhattisgarh,Dhamtari,2016,52.140625,187541.0,0.3
Chhattisgarh,Dhamtari,2015,68.904549,168879.0,0.3
Chhattisgarh,Dhamtari,2014,43.128571,165354.0,0.3
Chhattisgarh,Dhamtari,2013,71.375,163494.0,0.3
Chhattisgarh,Surguja,2001,29.115385,69095.92750038931,0.25
Chhattisgarh,Surguja,2002,34.21212,67928.20822216055,0.25
Chhattisgarh,Surguja,2004,24.4,85010.50532014725,0.25
Chhattisgarh,Surguja,2005,17.545454,86399.03557352198,0.25
Chhattisgarh,Surguja,2006,21.558823,102835.45434201976,0.25
Chhattisgarh,Dhamtari,2002,32.583332,67928.20822216055,0.3
Chhattisgarh,Surguja,2008,21.225,118439.98738179456,0.25
Chhattisgarh,Surguja,2009,30.066668,121728.50355879591,0.25
Chhattisgarh,Surguja,2012,36.19149,148760.0,0.25
Chhattisgarh,Surguja,2013,34.804348,163494.0,0.25
Chhattisgarh,Surguja,2014,31.280645,165354.0,0.25
Chhattisgarh,Surguja,2015,25.714544,168879.0,0.25
Chhattisgarh,Surguja,2016,25.378872,187541.0,0.25
Chhattisgarh,Janjgir-Champa,2001,99.699997,69095.92750038931,0.24
Chhattisgarh,Surguja,2017,30.273611,194073.0,0.25
Chhattisgarh,Dhamtari,2004,41.333332,85010.50532014725,0.3
Chhattisgarh,Dhamtari,2005,26.5,86399.03557352198,0.3
Chhattisgarh,Dhamtari,2006,29.200001,102835.45434201976,0.3
Chhattisgarh,Dhamtari,2007,34.8125,111148.14951274091,0.3
Chhattisgarh,Dhamtari,2008,37.1875,118439.98738179456,0.3
Chhattisgarh,Dhamtari,2009,24.0,121728.50355879591,0.3
Chhattisgarh,Dhamtari,2011,14.0,142273.0,0.3
Chhattisgarh,Dhamtari,2012,49.315788,148760.0,0.3
Chhattisgarh,Mahasamund,2014,73.952942,165354.0,0.25
Chhattisgarh,Mahasamund,2013,79.823532,163494.0,0.25
Chhattisgarh,Mahasamund,2012,93.470589,148760.0,0.25
Chhattisgarh,Mahasamund,2009,38.200001,121728.50355879591,0.25
Chhattisgarh,Mahasamund,2008,56.25,118439.98738179456,0.25
Chhattisgarh,Surguja,2018,26.346165,209211.0,0.25
Chhattisgarh,Janjgir-Champa,2002,97.550003,67928.20822216055,0.24
Chhattisgarh,Janjgir-Champa,2004,75.647057,85010.50532014725,0.24
Chhattisgarh,Rajnandgaon,2015,91.496773,168879.0,0.31
Chhattisgarh,Durg,2008,44.0,118439.98738179456,0.36
