state,district,year,chloride,sdp
Assam,Karbi Anglong,2014,52.799999,62969.54053582446
Assam,Karimganj,2015,91.580002,72088.24388239521
Assam,Karbi Anglong,2016,41.789444,77250.09052778706
Assam,Karbi Anglong,2017,31.905001,83971.71537719759
Assam,Karbi Anglong,2015,33.779999,72088.24388239521
Assam,Darrang,2016,64.686943,77250.09052778706
Assam,Darrang,2015,52.666668,72088.24388239521
Assam,Darrang,2014,45.149998,62969.54053582446
Assam,Karbi Anglong,2018,67.355003,87999.09968396211
Assam,Darrang,2018,44.059288,87999.09968396211
Bihar,Nawada,2016,54.275555,140313.51869099308
Bihar,Begusarai,2008,73.333336,83250.21420325794
Bihar,Begusarai,2007,33.360001,72237.64269528411
Bihar,Begusarai,2005,35.5,58549.15922014622
Bihar,Begusarai,2000,87.0,53656.0
Bihar,Begusarai,2009,74.222221,87232.84749241096
Bihar,Nawada,2013,101.06667,119770.8415037649
Bihar,Nawada,2012,88.650002,114928.88155847772
Bihar,Begusarai,2010,65.833336,100552.5052375048
Bihar,Begusarai,2011,39.57143,110836.83847107616
Bihar,Supaul,2007,41.399998,72237.64269528411
Bihar,Bhagalpur,2010,94.900002,100552.5052375048
Bihar,Begusarai,2013,93.421425,119770.8415037649
Bihar,Kaimur (Bhabua),2017,886.0,151635.03192711834
Bihar,Kaimur (Bhabua),2016,178.90483,140313.51869099308
Bihar,Kaimur (Bhabua),2015,852.0,130580.6068194055
Bihar,Kaimur (Bhabua),2013,276.5,119770.8415037649
Bihar,Kaimur (Bhabua),2012,123.36124,114928.88155847772
Bihar,Kaimur (Bhabua),2011,120.4,110836.83847107616
Bihar,Kaimur (Bhabua),2010,120.4,100552.5052375048
Bihar,Kaimur (Bhabua),2009,61.666668,87232.84749241096
Bihar,Kaimur (Bhabua),2018,780.0,167613.20870509464
Bihar,Samastipur,2006,106.57143,68682.02573859507
Bihar,Kaimur (Bhabua),2005,63.799999,58549.15922014622
Bihar,Supaul,2016,37.262474,140313.51869099308
Bihar,Supaul,2013,37.93,119770.8415037649
Bihar,Supaul,2012,45.0,114928.88155847772
Bihar,Supaul,2011,29.352499,110836.83847107616
Bihar,Supaul,2010,71.0,100552.5052375048
Bihar,Supaul,2009,26.033333,87232.84749241096
Bihar,Supaul,2008,30.885714,83250.21420325794
Bihar,Kaimur (Bhabua),2007,172.5,72237.64269528411
Bihar,Bhojpur,2016,41.8125,140313.51869099308
Bihar,Bhojpur,2013,79.75,119770.8415037649
Bihar,Bhojpur,2012,31.76,114928.88155847772
Bihar,Begusarai,2016,90.139,140313.51869099308
Bihar,Bhagalpur,2000,94.666664,53656.0
Bihar,Bhagalpur,2004,30.5,60045.0
Bihar,Bhagalpur,2005,112.66666,58549.15922014622
Bihar,Bhagalpur,2007,99.400002,72237.64269528411
Bihar,Bhagalpur,2008,106.3,83250.21420325794
Bihar,Bhagalpur,2009,98.166664,87232.84749241096
Bihar,Supaul,2005,71.0,58549.15922014622
Bihar,Bhagalpur,2011,93.181816,110836.83847107616
Bihar,Bhagalpur,2012,110.375,114928.88155847772
Bihar,Bhagalpur,2013,106.91111,119770.8415037649
Bihar,Bhagalpur,2016,70.671997,140313.51869099308
Bihar,Bhojpur,2004,86.5,60045.0
Bihar,Bhojpur,2005,27.799999,58549.15922014622
Bihar,Bhojpur,2007,57.75,72237.64269528411
Bihar,Bhojpur,2008,45.0,83250.21420325794
Bihar,Bhojpur,2009,81.5,87232.84749241096
Bihar,Bhojpur,2010,49.666668,100552.5052375048
Bihar,Bhojpur,2011,21.5,110836.83847107616
Bihar,Begusarai,2012,36.285713,114928.88155847772
Bihar,Buxar,2004,118.66666,60045.0
Bihar,Kaimur (Bhabua),2008,160.74001,83250.21420325794
Bihar,Buxar,2007,73.0,72237.64269528411
Bihar,Gopalganj,2016,75.472145,140313.51869099308
Bihar,Gopalganj,2013,58.741669,119770.8415037649
Bihar,Gopalganj,2012,87.045555,114928.88155847772
Bihar,Gopalganj,2011,113.6,110836.83847107616
Bihar,Gopalganj,2010,60.57,100552.5052375048
Bihar,Gopalganj,2009,100.0,87232.84749241096
Bihar,Gopalganj,2008,32.82,83250.21420325794
Bihar,Sheikhpura,2010,99.0,100552.5052375048
Bihar,Gopalganj,2007,79.0,72237.64269528411
Bihar,Gaya,2016,66.744118,140313.51869099308
Bihar,Gaya,2013,63.433334,119770.8415037649
Bihar,Gaya,2012,61.465332,114928.88155847772
Bihar,Gaya,2011,53.0,110836.83847107616
Bihar,Gaya,2010,96.75,100552.5052375048
Bihar,Gaya,2009,94.400002,87232.84749241096
Bihar,Gaya,2008,86.875,83250.21420325794
Bihar,Gopalganj,2001,32.0,50579.0
Bihar,Gaya,2007,74.0,72237.64269528411
Bihar,Sheikhpura,2011,99.0,110836.83847107616
Bihar,Sheikhpura,2013,64.074997,119770.8415037649
Bihar,Purbi Champaran,2016,41.510689,140313.51869099308
Bihar,Purnia,2000,52.5,53656.0
Bihar,Purnia,2001,21.333334,50579.0
Bihar,Purnia,2004,75.0,60045.0
Bihar,Purnia,2005,85.400002,58549.15922014622
Bihar,Purnia,2007,73.5,72237.64269528411
Bihar,Purnia,2008,138.60001,83250.21420325794
Bihar,Sheikhpura,2012,98.0,114928.88155847772
Bihar,Purnia,2009,74.0,87232.84749241096
Bihar,Purnia,2012,102.49572,114928.88155847772
Bihar,Purnia,2013,97.5,119770.8415037649
Bihar,Purnia,2016,72.298996,140313.51869099308
Bihar,Sheohar,2013,14.2,119770.8415037649
Bihar,Sheohar,2011,7.0900002,110836.83847107616
Bihar,Sheohar,2009,53.0,87232.84749241096
Bihar,Sheikhpura,2016,171.9575,140313.51869099308
Bihar,Purnia,2011,93.822861,110836.83847107616
Bihar,Purbi Champaran,2013,35.81818,119770.8415037649
Bihar,Gaya,2005,63.799999,58549.15922014622
Bihar,Saran,2016,62.918785,140313.51869099308
Bihar,Saharsa,2005,78.25,58549.15922014622
Bihar,Saharsa,2007,35.474998,72237.64269528411
Bihar,Saharsa,2008,54.285713,83250.21420325794
Bihar,Saharsa,2009,55.666668,87232.84749241096
Bihar,Saharsa,2010,40.400002,100552.5052375048
Bihar,Saharsa,2011,29.285715,110836.83847107616
Bihar,Saharsa,2012,41.75,114928.88155847772
Bihar,Saharsa,2000,30.0,53656.0
Bihar,Saharsa,2013,66.718185,119770.8415037649
Bihar,Samastipur,2001,323.0,50579.0
Bihar,Samastipur,2013,68.466667,119770.8415037649
Bihar,Samastipur,2012,126.172,114928.88155847772
Bihar,Samastipur,2011,119.104,110836.83847107616
Bihar,Samastipur,2010,230.0,100552.5052375048
Bihar,Samastipur,2009,158.0,87232.84749241096
Bihar,Samastipur,2008,21.0,83250.21420325794
Bihar,Saharsa,2016,65.821426,140313.51869099308
Bihar,Gaya,2001,84.599998,50579.0
Bihar,Rohtas,2016,48.028332,140313.51869099308
Bihar,Rohtas,2012,81.456245,114928.88155847772
Bihar,Saran,2013,76.449997,119770.8415037649
Bihar,Saran,2012,130.158,114928.88155847772
Bihar,Rohtas,2004,156.33333,60045.0
Bihar,Rohtas,2005,121.75,58549.15922014622
Bihar,Rohtas,2007,47.799999,72237.64269528411
Bihar,Rohtas,2008,29.275,83250.21420325794
Bihar,Rohtas,2009,245.0,87232.84749241096
Bihar,Rohtas,2013,76.627693,119770.8415037649
Bihar,Rohtas,2010,79.055557,100552.5052375048
Bihar,Saran,2011,132.87143,110836.83847107616
Bihar,Saran,2010,70.525002,100552.5052375048
Bihar,Saran,2009,175.57143,87232.84749241096
Bihar,Saran,2008,109.0,83250.21420325794
Bihar,Saran,2007,58.033333,72237.64269528411
Bihar,Saran,2005,19.5,58549.15922014622
Bihar,Saran,2001,121.0,50579.0
Bihar,Rohtas,2011,79.5,110836.83847107616
Bihar,Purbi Champaran,2012,31.0,114928.88155847772
Bihar,Purbi Champaran,2011,40.0,110836.83847107616
Bihar,Purbi Champaran,2010,40.68,100552.5052375048
Bihar,Siwan,2013,75.0,119770.8415037649
Bihar,Siwan,2012,87.557144,114928.88155847772
Bihar,Siwan,2011,150.19,110836.83847107616
Bihar,Siwan,2010,93.171425,100552.5052375048
Bihar,Siwan,2009,183.39999,87232.84749241096
Bihar,Siwan,2008,61.166668,83250.21420325794
Bihar,Siwan,2007,123.03333,72237.64269528411
Bihar,Siwan,2016,39.596001,140313.51869099308
Bihar,Siwan,2001,168.5,50579.0
Bihar,Sitamarhi,2013,42.566666,119770.8415037649
Bihar,Sitamarhi,2012,24.75,114928.88155847772
Bihar,Sitamarhi,2011,38.105,110836.83847107616
Bihar,Sitamarhi,2010,81.5,100552.5052375048
Bihar,Sitamarhi,2009,77.275002,87232.84749241096
Bihar,Sitamarhi,2007,30.0,72237.64269528411
Bihar,Sitamarhi,2004,98.333336,60045.0
Bihar,Sitamarhi,2016,35.459999,140313.51869099308
Bihar,Sitamarhi,2001,105.33334,50579.0
Bihar,Jehanabad,2016,75.708572,140313.51869099308
Bihar,Pashchim Champaran,2013,24.714285,119770.8415037649
Bihar,Buxar,2008,73.0,83250.21420325794
Bihar,Buxar,2009,65.5,87232.84749241096
Bihar,Buxar,2010,78.25,100552.5052375048
Bihar,Buxar,2011,78.25,110836.83847107616
Bihar,Buxar,2012,199.22501,114928.88155847772
Bihar,Buxar,2013,173.70001,119770.8415037649
Bihar,Buxar,2016,40.863636,140313.51869099308
Bihar,Pashchim Champaran,2016,44.923077,140313.51869099308
Bihar,Pashchim Champaran,2000,36.0,53656.0
Bihar,Pashchim Champaran,2005,14.0,58549.15922014622
Bihar,Pashchim Champaran,2007,63.333332,72237.64269528411
Bihar,Pashchim Champaran,2008,87.0,83250.21420325794
Bihar,Pashchim Champaran,2009,57.599998,87232.84749241096
Bihar,Pashchim Champaran,2010,25.559999,100552.5052375048
Bihar,Pashchim Champaran,2011,21.049999,110836.83847107616
Bihar,Pashchim Champaran,2012,32.857143,114928.88155847772
Bihar,Pashchim Champaran,2001,109.38,50579.0
Bihar,Jehanabad,2013,119.16,119770.8415037649
Bihar,Jehanabad,2012,33.687,114928.88155847772
Bihar,Jehanabad,2011,168.33333,110836.83847107616
Bihar,Patna,2000,89.14286,53656.0
Bihar,Patna,2001,86.14286,50579.0
Bihar,Patna,2005,75.5,58549.15922014622
Bihar,Patna,2007,89.671425,72237.64269528411
Bihar,Patna,2008,48.75,83250.21420325794
Bihar,Patna,2009,87.666664,87232.84749241096
Bihar,Patna,2010,53.242859,100552.5052375048
Bihar,Jamui,2005,101.25,58549.15922014622
Bihar,Patna,2011,50.5,110836.83847107616
Bihar,Patna,2013,89.299995,119770.8415037649
Bihar,Patna,2016,59.576065,140313.51869099308
Bihar,Purbi Champaran,2000,18.0,53656.0
Bihar,Purbi Champaran,2001,53.275002,50579.0
Bihar,Purbi Champaran,2007,64.75,72237.64269528411
Bihar,Purbi Champaran,2008,62.645454,83250.21420325794
Bihar,Purbi Champaran,2009,47.025002,87232.84749241096
Bihar,Patna,2012,57.675999,114928.88155847772
Bihar,Jamui,2007,91.0,72237.64269528411
Bihar,Jamui,2008,53.5,83250.21420325794
Bihar,Jamui,2009,128.0,87232.84749241096
Bihar,Jehanabad,2010,469.0,100552.5052375048
Bihar,Jehanabad,2009,25.0,87232.84749241096
Bihar,Jehanabad,2001,82.0,50579.0
Bihar,Jamui,2016,69.155296,140313.51869099308
Bihar,Jamui,2013,124.85714,119770.8415037649
Bihar,Darbhanga,2001,14.0,50579.0
Bihar,Darbhanga,2006,42.700001,68682.02573859507
Bihar,Darbhanga,2007,41.333332,72237.64269528411
Bihar,Darbhanga,2008,15.771428,83250.21420325794
Bihar,Darbhanga,2009,59.333332,87232.84749241096
Bihar,Darbhanga,2010,155.0,100552.5052375048
Bihar,Darbhanga,2011,73.260002,110836.83847107616
Bihar,Darbhanga,2012,55.8475,114928.88155847772
Bihar,Darbhanga,2013,39.9375,119770.8415037649
Bihar,Darbhanga,2016,67.369003,140313.51869099308
Bihar,Jamui,2012,112.0,114928.88155847772
Bihar,Jamui,2010,124.0,100552.5052375048
Bihar,Buxar,2005,46.0,58549.15922014622
Bihar,Jamui,2011,114.0,110836.83847107616
Bihar,Samastipur,2004,206.0,60045.0
Bihar,Nawada,2010,74.5,100552.5052375048
Bihar,Nalanda,2016,131.96082,140313.51869099308
Bihar,Nalanda,2013,141.632,119770.8415037649
Bihar,Nalanda,2012,75.648003,114928.88155847772
Bihar,Nalanda,2011,86.333336,110836.83847107616
Bihar,Nalanda,2010,101.4,100552.5052375048
Bihar,Nawada,2011,64.833336,110836.83847107616
Bihar,Vaishali,2011,104.13333,110836.83847107616
Bihar,Vaishali,2012,49.633999,114928.88155847772
Bihar,Vaishali,2013,43.716667,119770.8415037649
Bihar,Vaishali,2016,73.648888,140313.51869099308
Bihar,Nalanda,2009,87.0,87232.84749241096
Bihar,Aurangabad,2016,106.32326,140313.51869099308
Bihar,Aurangabad,2011,62.387501,110836.83847107616
Bihar,Aurangabad,2010,62.387501,100552.5052375048
Bihar,Aurangabad,2009,198.92308,87232.84749241096
Bihar,Nalanda,2008,69.0,83250.21420325794
Bihar,Nalanda,2007,110.33334,72237.64269528411
Bihar,Aurangabad,2005,94.25573,58549.15922014622
Bihar,Nalanda,2005,35.5,58549.15922014622
Bihar,Nalanda,2001,119.16666,50579.0
Bihar,Aurangabad,2000,158.57143,53656.0
Bihar,Arwal,2016,44.661999,140313.51869099308
Bihar,Arwal,2013,46.099998,119770.8415037649
Bihar,Arwal,2012,43.970398,114928.88155847772
Bihar,Arwal,2011,78.0,110836.83847107616
Bihar,Vaishali,2009,119.66666,87232.84749241096
Bihar,Vaishali,2008,12.55,83250.21420325794
Bihar,Vaishali,2007,139.5,72237.64269528411
Bihar,Vaishali,2006,105.33334,68682.02573859507
Bihar,Khagaria,2010,87.0,100552.5052375048
Bihar,Khagaria,2011,46.42857,110836.83847107616
Bihar,Khagaria,2012,30.16,114928.88155847772
Bihar,Khagaria,2013,87.509094,119770.8415037649
Bihar,Khagaria,2016,76.328201,140313.51869099308
Bihar,Kishanganj,2004,48.833332,60045.0
Bihar,Kishanganj,2005,23.700001,58549.15922014622
Bihar,Kishanganj,2007,45.599998,72237.64269528411
Bihar,Kishanganj,2008,60.333332,83250.21420325794
Bihar,Kishanganj,2009,35.5,87232.84749241096
Bihar,Kishanganj,2011,64.610001,110836.83847107616
Bihar,Kishanganj,2012,62.380001,114928.88155847772
Bihar,Arwal,2010,52.0,100552.5052375048
Bihar,Kishanganj,2013,75.599998,119770.8415037649
Bihar,Kishanganj,2017,18.0,151635.03192711834
Bihar,Kishanganj,2018,31.995001,167613.20870509464
Bihar,Banka,2016,54.795998,140313.51869099308
Bihar,Banka,2013,91.444443,119770.8415037649
Bihar,Banka,2012,118.0,114928.88155847772
Bihar,Banka,2011,122.92857,110836.83847107616
Bihar,Banka,2010,142.1875,100552.5052375048
Bihar,Banka,2009,91.25,87232.84749241096
Bihar,Banka,2008,103.0,83250.21420325794
Bihar,Banka,2007,98.166664,72237.64269528411
Bihar,Banka,2005,84.5,58549.15922014622
Bihar,Vaishali,2001,40.75,50579.0
Bihar,Kishanganj,2016,59.268856,140313.51869099308
Bihar,Arwal,2008,38.0,83250.21420325794
Bihar,Arwal,2007,41.333332,72237.64269528411
Bihar,Arwal,2005,55.0,58549.15922014622
Bihar,Munger,2011,105.83334,110836.83847107616
Bihar,Munger,2010,94.666664,100552.5052375048
Bihar,Munger,2009,130.39999,87232.84749241096
Bihar,Munger,2008,151.66667,83250.21420325794
Bihar,Munger,2007,31.9,72237.64269528411
Bihar,Munger,2005,112.0,58549.15922014622
Bihar,Madhepura,2005,16.0,58549.15922014622
Bihar,Madhepura,2007,50.833332,72237.64269528411
Bihar,Madhepura,2008,44.333332,83250.21420325794
Bihar,Madhepura,2009,78.0,87232.84749241096
Bihar,Madhepura,2011,40.599998,110836.83847107616
Bihar,Madhepura,2012,71.0,114928.88155847772
Bihar,Munger,2012,116.0,114928.88155847772
Bihar,Madhepura,2013,64.98333,119770.8415037649
Bihar,Madhubani,2001,39.025002,50579.0
Bihar,Madhubani,2004,163.5,60045.0
Bihar,Madhubani,2005,28.0,58549.15922014622
Bihar,Madhubani,2006,169.33333,68682.02573859507
Bihar,Madhubani,2007,98.0,72237.64269528411
Bihar,Madhubani,2008,88.330002,83250.21420325794
Bihar,Madhubani,2009,179.0,87232.84749241096
Bihar,Madhubani,2010,108.0,100552.5052375048
Bihar,Madhubani,2011,107.056,110836.83847107616
Bihar,Madhubani,2012,82.03714,114928.88155847772
Bihar,Madhubani,2013,64.190002,119770.8415037649
Bihar,Madhubani,2016,17.719999,140313.51869099308
Bihar,Madhepura,2016,55.216286,140313.51869099308
Bihar,Khagaria,2009,80.666664,87232.84749241096
Bihar,Munger,2013,99.5,119770.8415037649
Bihar,Muzaffarpur,2001,52.599998,50579.0
Bihar,Arwal,2001,54.75,50579.0
Bihar,Araria,2016,50.826,140313.51869099308
Bihar,Araria,2013,17.725,119770.8415037649
Bihar,Araria,2012,39.700001,114928.88155847772
Bihar,Araria,2011,24.85,110836.83847107616
Bihar,Araria,2008,66.0,83250.21420325794
Bihar,Araria,2007,71.0,72237.64269528411
Bihar,Araria,2005,41.0,58549.15922014622
Bihar,Araria,2004,43.0,60045.0
Bihar,Lakhisarai,2000,156.0,53656.0
Bihar,Lakhisarai,2005,42.5,58549.15922014622
Bihar,Lakhisarai,2009,65.033333,87232.84749241096
Bihar,Munger,2016,38.995003,140313.51869099308
Bihar,Lakhisarai,2010,83.199997,100552.5052375048
Bihar,Lakhisarai,2012,101.25,114928.88155847772
Bihar,Lakhisarai,2013,40.0,119770.8415037649
Bihar,Lakhisarai,2016,109.49778,140313.51869099308
Bihar,Muzaffarpur,2016,47.471199,140313.51869099308
Bihar,Muzaffarpur,2013,55.625,119770.8415037649
Bihar,Muzaffarpur,2012,53.0,114928.88155847772
Bihar,Muzaffarpur,2011,90.388885,110836.83847107616
Bihar,Muzaffarpur,2010,77.14286,100552.5052375048
Bihar,Muzaffarpur,2009,35.533333,87232.84749241096
Bihar,Muzaffarpur,2008,76.0,83250.21420325794
Bihar,Muzaffarpur,2007,70.900002,72237.64269528411
Bihar,Muzaffarpur,2006,59.512501,68682.02573859507
Bihar,Lakhisarai,2011,83.199997,110836.83847107616
Bihar,Khagaria,2008,44.200001,83250.21420325794
Bihar,Vaishali,2010,117.0,100552.5052375048
Bihar,Katihar,2009,59.81818,87232.84749241096
Bihar,Katihar,2004,73.285713,60045.0
Bihar,Katihar,2005,41.349998,58549.15922014622
Bihar,Katihar,2007,45.375,72237.64269528411
Bihar,Katihar,2008,56.875,83250.21420325794
Bihar,Nawada,2009,53.5,87232.84749241096
Bihar,Katihar,2011,74.296425,110836.83847107616
Bihar,Katihar,2012,113.43667,114928.88155847772
Bihar,Katihar,2001,56.75,50579.0
Bihar,Katihar,2013,65.99231,119770.8415037649
Bihar,Katihar,2017,25.0,151635.03192711834
Bihar,Khagaria,2007,72.557144,72237.64269528411
Bihar,Khagaria,2005,30.666666,58549.15922014622
Bihar,Khagaria,2000,138.5,53656.0
Bihar,Nawada,2001,28.0,50579.0
Bihar,Nawada,2005,71.0,58549.15922014622
Bihar,Nawada,2007,108.0,72237.64269528411
Bihar,Katihar,2016,78.455254,140313.51869099308
Bihar,Katihar,2000,61.919998,53656.0
Bihar,Nawada,2008,46.5,83250.21420325794
Chandigarh,Chandigarh,2009,80.0,9891.392772667545
Chandigarh,Chandigarh,2013,42.333332,11764.67248071017
Chandigarh,Chandigarh,2012,31.966667,10869.243918608976
Chandigarh,Chandigarh,2015,38.5,13097.720970045168
Chandigarh,Chandigarh,2017,43.111111,15016.241980754025
Chandigarh,Chandigarh,2018,11.0,15826.759213690448
Chandigarh,Chandigarh,2011,48.666668,10052.788830486204
Chandigarh,Chandigarh,2010,36.0,9889.711563731931
Chandigarh,Chandigarh,2007,55.666668,8746.489487516425
Chandigarh,Chandigarh,2006,140.0,8145.457293035479
Chandigarh,Chandigarh,2005,138.0,7096.382917214191
Chandigarh,Chandigarh,2014,52.5,12085.316660772927
Chandigarh,Chandigarh,2004,138.0,6397.0
Chandigarh,Chandigarh,2000,121.0,4274.0
Chhattisgarh,Durg,2016,83.885002,69220.55027010168
Chhattisgarh,Durg,2017,81.866791,71631.48246287182
Chhattisgarh,Durg,2018,65.125,77218.85103821693
Chhattisgarh,Korea,2018,46.969048,77218.85103821693
Chhattisgarh,Raipur,2005,65.487183,31889.50035035156
Chhattisgarh,Korea,2017,38.945587,71631.48246287182
Chhattisgarh,Kabirdham,2001,39.555557,25503.0
Chhattisgarh,Kabirdham,2002,50.875,25072.0
Chhattisgarh,Kabirdham,2004,26.0,31377.0
Chhattisgarh,Kabirdham,2005,37.888889,31889.50035035156
Chhattisgarh,Kabirdham,2006,26.888889,37956.1095271462
Chhattisgarh,Kabirdham,2007,33.111111,41024.288399739045
Chhattisgarh,Bilaspur,2016,63.468025,69220.55027010168
Chhattisgarh,Bilaspur,2014,73.653229,61031.42709787403
Chhattisgarh,Kabirdham,2008,22.285715,43715.67337569768
Chhattisgarh,Bilaspur,2004,38.416668,31377.0
Chhattisgarh,Bilaspur,2005,41.4375,31889.50035035156
Chhattisgarh,Bilaspur,2006,38.400002,37956.1095271462
Chhattisgarh,Bilaspur,2007,58.8125,41024.288399739045
Chhattisgarh,Bilaspur,2008,74.558823,43715.67337569768
Chhattisgarh,Durg,2001,76.95652,25503.0
Chhattisgarh,Durg,2002,53.545456,25072.0
Chhattisgarh,Durg,2004,44.789474,31377.0
Chhattisgarh,Durg,2005,57.611111,31889.50035035156
Chhattisgarh,Durg,2006,56.222221,37956.1095271462
Chhattisgarh,Durg,2007,50.142857,41024.288399739045
Chhattisgarh,Durg,2008,44.0,43715.67337569768
Chhattisgarh,Durg,2009,54.909092,44929.45009302437
Chhattisgarh,Durg,2011,34.0,52512.33249571121
Chhattisgarh,Bilaspur,2009,41.583332,44929.45009302437
Chhattisgarh,Durg,2012,71.511108,54906.65538831683
Chhattisgarh,Durg,2013,46.0,60344.909357740464
Chhattisgarh,Durg,2014,76.02549,61031.42709787403
Chhattisgarh,Durg,2015,81.930954,62332.488944094905
Chhattisgarh,Bilaspur,2012,58.075001,54906.65538831683
Chhattisgarh,Bilaspur,2013,75.53968,60344.909357740464
Chhattisgarh,Bilaspur,2015,71.370003,62332.488944094905
Chhattisgarh,Surajpur,2013,82.0,60344.909357740464
Chhattisgarh,Surajpur,2012,11.0,54906.65538831683
Chhattisgarh,Korea,2014,55.527271,61031.42709787403
Chhattisgarh,Korba,2006,32.466667,37956.1095271462
Chhattisgarh,Korba,2005,31.357143,31889.50035035156
Chhattisgarh,Korba,2004,34.0,31377.0
Chhattisgarh,Korba,2002,60.81818,25072.0
Chhattisgarh,Korba,2001,37.364285,25503.0
Chhattisgarh,Kabirdham,2009,19.5,44929.45009302437
Chhattisgarh,Kabirdham,2012,43.599998,54906.65538831683
Chhattisgarh,Kabirdham,2014,21.916666,61031.42709787403
Chhattisgarh,Kabirdham,2015,47.766666,62332.488944094905
Chhattisgarh,Kabirdham,2016,68.666664,69220.55027010168
Chhattisgarh,Korba,2007,29.833334,41024.288399739045
Chhattisgarh,Narayanpur,2001,14.0,25503.0
Chhattisgarh,Surajpur,2001,21.0,25503.0
Chhattisgarh,Surajpur,2002,28.0,25072.0
Chhattisgarh,Surajpur,2004,35.0,31377.0
Chhattisgarh,Surajpur,2005,28.0,31889.50035035156
Chhattisgarh,Narayanpur,2005,14.0,31889.50035035156
Chhattisgarh,Kabirdham,2017,50.700001,71631.48246287182
Chhattisgarh,Kabirdham,2018,60.976471,77218.85103821693
Chhattisgarh,Surajpur,2006,28.0,37956.1095271462
Chhattisgarh,Surajpur,2007,99.0,41024.288399739045
Chhattisgarh,Surajpur,2008,7.0,43715.67337569768
Chhattisgarh,Narayanpur,2004,11.0,31377.0
