state,district,year,chloride,sdp,gini,predicted_chloride,residuals
Punjab,Patiala,2008,86.947365,200421.3967894764,0.32,169.01340337980406,-82.06603837980406
Punjab,Tarn Taran,2007,62.777779,189894.4098783096,0.31,162.3708195310405,-99.59304053104049
Punjab,Mansa,2006,154.91251,174760.55643236218,0.26,152.41442279531594,2.4980872046840545
Punjab,Mansa,2008,261.3125,200421.3967894764,0.26,169.01340337970277,92.29909662029723
Punjab,Mansa,2017,158.72728,335057.0,0.26,234.7530030055469,-76.0257230055469
Punjab,Amritsar,2000,53.169998,130870.00549422811,0.3,120.75279758726715,-67.58279958726715
Punjab,Amritsar,2001,28.0,132574.96994876096,0.3,122.06174041424237,-94.06174041424237
Punjab,Amritsar,2002,37.621429,134833.06381928443,0.3,123.78535870244843,-86.16392970244843
Punjab,Amritsar,2004,23.92,150374.55025659368,0.3,135.34208472378592,-111.42208472378591
Punjab,Amritsar,2005,29.200001,157747.6323300751,0.3,140.63944785845473,-111.43944685845473
Punjab,Amritsar,2006,34.599998,174760.55643236218,0.3,152.41442279538347,-117.81442479538347
Punjab,Amritsar,2007,67.714287,189894.4098783096,0.3,162.3708195310236,-94.65653253102361
Punjab,Amritsar,2008,37.174999,200421.3967894764,0.3,169.0134033797703,-131.83840437977028
Punjab,Mansa,2016,222.22223,315783.0,0.26,227.4155911746519,-5.193361174651898
Punjab,Amritsar,2009,62.783333,213223.87539693547,0.3,176.7835425974101,-114.0002095974101
Punjab,Amritsar,2011,66.599998,239227.0,0.3,191.54393212937785,-124.94393412937785
Punjab,Amritsar,2012,43.444443,251813.0,0.3,198.20658163424034,-154.76213863424033
Punjab,Amritsar,2013,51.0,267515.0,0.3,206.08794609102384,-155.08794609102384
Punjab,Amritsar,2014,61.777779,278485.0,0.3,211.31499686771386,-149.53721786771385
Punjab,Amritsar,2015,54.777779,294895.0,0.3,218.71322801672545,-163.93544901672544
Punjab,Amritsar,2016,55.68182,315783.0,0.3,227.41559117471942,-171.73377117471944
Punjab,Amritsar,2017,48.200001,335057.0,0.3,234.75300300561443,-186.55300200561442
Punjab,Amritsar,2018,65.583336,353942.0,0.3,241.31472343911844,-175.73138743911844
Punjab,Mansa,2018,253.27272,353942.0,0.26,241.3147234390509,11.957996560949084
Punjab,Amritsar,2010,46.666668,226995.577251856,0.3,184.7696300146235,-138.10296201462347
Punjab,Mansa,2007,225.52942,189894.4098783096,0.26,162.37081953095608,63.158600469043904
Punjab,Mansa,2015,145.0,294895.0,0.26,218.71322801665792,-73.71322801665792
Punjab,Mansa,2013,175.11111,267515.0,0.26,206.0879460909563,-30.97683609095631
Punjab,Kapurthala,2000,31.799999,130870.00549422811,0.33,120.75279758731779,-88.95279858731779
Punjab,Kapurthala,2002,45.855556,134833.06381928443,0.33,123.78535870249907,-77.92980270249907
Punjab,Kapurthala,2004,22.799999,150374.55025659368,0.33,135.34208472383656,-112.54208572383656
Punjab,Kapurthala,2005,24.5,157747.6323300751,0.33,140.63944785850538,-116.13944785850538
Punjab,Kapurthala,2006,32.285713,174760.55643236218,0.33,152.41442279543412,-120.12870979543412
Punjab,Kapurthala,2007,38.5,189894.4098783096,0.33,162.37081953107426,-123.87081953107426
Punjab,Kapurthala,2008,43.650002,200421.3967894764,0.33,169.01340337982094,-125.36340137982094
Punjab,Kapurthala,2009,37.833332,213223.87539693547,0.33,176.78354259746075,-138.95021059746074
Punjab,Kapurthala,2010,52.833332,226995.577251856,0.33,184.76963001467414,-131.93629801467415
Punjab,Mansa,2014,230.72728,278485.0,0.26,211.31499686764633,19.41228313235368
Punjab,Kapurthala,2011,55.875,239227.0,0.33,191.5439321294285,-135.6689321294285
Punjab,Kapurthala,2013,35.3125,267515.0,0.33,206.08794609107449,-170.77544609107449
Punjab,Kapurthala,2014,27.857143,278485.0,0.33,211.3149968677645,-183.4578538677645
Punjab,Kapurthala,2016,20.444445,315783.0,0.33,227.41559117477007,-206.97114617477007
Punjab,Kapurthala,2017,42.42857,335057.0,0.33,234.75300300566508,-192.32443300566507
Punjab,Kapurthala,2018,26.25,353942.0,0.33,241.3147234391691,-215.0647234391691
Punjab,Mansa,2009,161.78334,213223.87539693547,0.26,176.78354259734257,-15.000202597342565
Punjab,Mansa,2010,266.29999,226995.577251856,0.26,184.76963001455596,81.53035998544402
Punjab,Mansa,2011,254.2,239227.0,0.26,191.54393212931032,62.65606787068967
Punjab,Mansa,2012,233.0,251813.0,0.26,198.2065816341728,34.79341836582719
Punjab,Kapurthala,2012,28.487499,251813.0,0.33,198.20658163429098,-169.719082634291
Punjab,Moga,2005,263.0,157747.6323300751,0.27,140.63944785840408,122.36055214159592
Punjab,Moga,2013,59.5,267515.0,0.27,206.0879460909732,-146.5879460909732
Punjab,Moga,2007,246.5,189894.4098783096,0.27,162.37081953097297,84.12918046902703
Punjab,Ludhiana,2018,46.57143,353942.0,0.29,241.31472343910156,-194.74329343910156
Punjab,Ludhiana,2017,76.444443,335057.0,0.29,234.75300300559755,-158.30856000559754
Punjab,Ludhiana,2016,66.847618,315783.0,0.29,227.41559117470254,-160.56797317470256
Punjab,Ludhiana,2015,115.8,294895.0,0.29,218.71322801670857,-102.91322801670857
Punjab,Ludhiana,2014,80.358826,278485.0,0.29,211.31499686769698,-130.95617086769698
Punjab,Ludhiana,2013,61.0,267515.0,0.29,206.08794609100696,-145.08794609100696
Punjab,Ludhiana,2012,111.16666,251813.0,0.29,198.20658163422345,-87.03992163422346
Punjab,Ludhiana,2011,17.975,239227.0,0.29,191.54393212936097,-173.56893212936097
Punjab,Ludhiana,2010,34.299999,226995.577251856,0.29,184.7696300146066,-150.4696310146066
Punjab,Ludhiana,2009,22.6,213223.87539693547,0.29,176.78354259739322,-154.18354259739323
Punjab,Ludhiana,2007,41.222221,189894.4098783096,0.29,162.37081953100673,-121.14859853100674
Punjab,Ludhiana,2006,47.0,174760.55643236218,0.29,152.4144227953666,-105.41442279536659
Punjab,Ludhiana,2005,41.0,157747.6323300751,0.29,140.63944785843785,-99.63944785843785
Punjab,Ludhiana,2004,62.0,150374.55025659368,0.29,135.34208472376903,-73.34208472376903
Punjab,Ludhiana,2001,89.428574,132574.96994876096,0.29,122.06174041422548,-32.633166414225485
Punjab,Ludhiana,2000,65.666664,130870.00549422811,0.29,120.75279758725027,-55.08613358725027
Punjab,Firozpur,2016,674.0,315783.0,0.3,227.41559117471942,446.58440882528055
Punjab,Firozpur,2017,625.0,335057.0,0.3,234.75300300561443,390.24699699438554
Punjab,Firozpur,2018,681.0,353942.0,0.3,241.31472343911844,439.68527656088156
Punjab,Hoshiarpur,2018,24.952381,353942.0,0.26,241.3147234390509,-216.3623424390509
Punjab,Hoshiarpur,2017,27.476191,335057.0,0.26,234.7530030055469,-207.2768120055469
Punjab,Ludhiana,2008,76.300003,200421.3967894764,0.29,169.0134033797534,-92.71340037975341
Punjab,Fatehgarh Sahib,2018,40.166668,353942.0,0.32,241.3147234391522,-201.1480554391522
Punjab,Bathinda,2000,193.41667,130870.00549422811,0.32,120.7527975873009,72.6638724126991
Punjab,Bathinda,2001,180.5,132574.96994876096,0.32,122.06174041427612,58.438259585723884
Punjab,Bathinda,2002,175.41667,134833.06381928443,0.32,123.78535870248218,51.631311297517826
Punjab,Bathinda,2004,231.53847,150374.55025659368,0.32,135.34208472381968,96.19638527618031
Punjab,Bathinda,2005,175.78261,157747.6323300751,0.32,140.6394478584885,35.14316214151151
Punjab,Bathinda,2006,237.36842,174760.55643236218,0.32,152.41442279541724,84.95399720458275
Punjab,Bathinda,2007,174.04762,189894.4098783096,0.32,162.37081953105738,11.676800468942616
Punjab,Bathinda,2008,170.26666,200421.3967894764,0.32,169.01340337980406,1.2532566201959412
Punjab,Bathinda,2009,189.41364,213223.87539693547,0.32,176.78354259744387,12.630097402556117
Punjab,Bathinda,2010,150.18695,226995.577251856,0.32,184.76963001465725,-34.58268001465726
Punjab,Bathinda,2011,129.13043,239227.0,0.32,191.54393212941162,-62.413502129411626
Punjab,Bathinda,2012,181.5,251813.0,0.32,198.2065816342741,-16.7065816342741
Punjab,Bathinda,2013,163.71428,267515.0,0.32,206.0879460910576,-42.3736660910576
Punjab,Bathinda,2014,231.16667,278485.0,0.32,211.31499686774762,19.851673132252387
Punjab,Bathinda,2015,147.96001,294895.0,0.32,218.71322801675922,-70.7532180167592
Punjab,Bathinda,2016,149.69231,315783.0,0.32,227.4155911747532,-77.7232811747532
Punjab,Bathinda,2017,168.37038,335057.0,0.32,234.7530030056482,-66.38262300564818
Punjab,Bathinda,2018,174.62576,353942.0,0.32,241.3147234391522,-66.68896343915219
Punjab,Moga,2006,290.0,174760.55643236218,0.27,152.41442279533283,137.58557720466717
Punjab,Hoshiarpur,2014,31.581249,278485.0,0.26,211.31499686764633,-179.73374786764634
Punjab,Fatehgarh Sahib,2017,59.011112,335057.0,0.32,234.7530030056482,-175.7418910056482
Punjab,Hoshiarpur,2013,22.464285,267515.0,0.26,206.0879460909563,-183.62366109095632
Punjab,Hoshiarpur,2011,17.633333,239227.0,0.26,191.54393212931032,-173.91059912931033
Punjab,Rupnagar,2014,45.5,278485.0,0.31,211.31499686773074,-165.81499686773074
Punjab,Rupnagar,2013,67.991669,267515.0,0.31,206.08794609104072,-138.09627709104072
Punjab,Rupnagar,2012,45.0,251813.0,0.31,198.20658163425722,-153.20658163425722
Punjab,Rupnagar,2011,51.272728,239227.0,0.31,191.54393212939473,-140.27120412939473
Punjab,Rupnagar,2010,32.81818,226995.577251856,0.31,184.76963001464037,-151.9514500146404
Punjab,Rupnagar,2009,31.99,213223.87539693547,0.31,176.783542597427,-144.79354259742698
Punjab,Rupnagar,2008,44.477779,200421.3967894764,0.31,169.01340337978718,-124.53562437978718
Punjab,Gurdaspur,2013,38.966667,267515.0,0.26,206.0879460909563,-167.1212790909563
Punjab,Gurdaspur,2012,49.585186,251813.0,0.26,198.2065816341728,-148.6213956341728
Punjab,Gurdaspur,2011,41.692307,239227.0,0.26,191.54393212931032,-149.85162512931032
Punjab,Gurdaspur,2010,47.963634,226995.577251856,0.26,184.76963001455596,-136.80599601455594
Punjab,Gurdaspur,2009,28.683332,213223.87539693547,0.26,176.78354259734257,-148.10021059734257
Punjab,Rupnagar,2015,52.299999,294895.0,0.31,218.71322801674233,-166.41322901674232
Punjab,Gurdaspur,2008,54.924999,200421.3967894764,0.26,169.01340337970277,-114.08840437970277
Punjab,Gurdaspur,2006,62.272728,174760.55643236218,0.26,152.41442279531594,-90.14169479531594
Punjab,Gurdaspur,2005,36.18182,157747.6323300751,0.26,140.6394478583872,-104.4576278583872
Punjab,Gurdaspur,2004,37.849998,150374.55025659368,0.26,135.3420847237184,-97.49208672371839
Punjab,Gurdaspur,2002,40.487999,134833.06381928443,0.26,123.7853587023809,-83.2973597023809
Punjab,Gurdaspur,2000,43.292858,130870.00549422811,0.26,120.75279758719962,-77.45993958719961
Punjab,Rupnagar,2007,31.866667,189894.4098783096,0.31,162.3708195310405,-130.5041525310405
Punjab,Rupnagar,2006,54.0,174760.55643236218,0.31,152.41442279540036,-98.41442279540036
Punjab,Rupnagar,2005,44.23077,157747.6323300751,0.31,140.6394478584716,-96.4086778584716
Punjab,Rupnagar,2004,34.444443,150374.55025659368,0.31,135.3420847238028,-100.89764172380279
Punjab,Rupnagar,2002,47.700001,134833.06381928443,0.31,123.7853587024653,-76.0853577024653
Punjab,Rupnagar,2001,18.0,132574.96994876096,0.31,122.06174041425923,-104.06174041425923
Punjab,Rupnagar,2000,62.36842,130870.00549422811,0.31,120.75279758728402,-58.38437758728402
Punjab,Gurdaspur,2007,68.934784,189894.4098783096,0.26,162.37081953095608,-93.43603553095609
Punjab,Rupnagar,2016,51.799999,315783.0,0.31,227.4155911747363,-175.61559217473632
Punjab,Rupnagar,2017,44.727272,335057.0,0.31,234.7530030056313,-190.02573100563131
Punjab,Rupnagar,2018,58.625,353942.0,0.31,241.31472343913532,-182.68972343913532
Punjab,Hoshiarpur,2010,38.700001,226995.577251856,0.26,184.76963001455596,-146.06962901455597
Punjab,Hoshiarpur,2009,15.225,213223.87539693547,0.26,176.78354259734257,-161.55854259734258
Punjab,Hoshiarpur,2008,24.585714,200421.3967894764,0.26,169.01340337970277,-144.42768937970277
Punjab,Hoshiarpur,2007,31.0,189894.4098783096,0.26,162.37081953095608,-131.37081953095608
Punjab,Hoshiarpur,2006,21.444445,174760.55643236218,0.26,152.41442279531594,-130.96997779531594
Punjab,Hoshiarpur,2005,69.46154,157747.6323300751,0.26,140.6394478583872,-71.1779078583872
Punjab,Hoshiarpur,2004,33.924999,150374.55025659368,0.26,135.3420847237184,-101.41708572371839
Punjab,Hoshiarpur,2001,40.0,132574.96994876096,0.26,122.06174041417484,-82.06174041417484
Punjab,Hoshiarpur,2000,42.137932,130870.00549422811,0.26,120.75279758719962,-78.61486558719963
Punjab,SAHIBZADA AJIT SINGH NAGAR,2018,21.0,353942.0,0.36,241.3147234392197,-220.3147234392197
Punjab,SAHIBZADA AJIT SINGH NAGAR,2015,14.0,294895.0,0.36,218.71322801682672,-204.71322801682672
Punjab,SAHIBZADA AJIT SINGH NAGAR,2014,21.0,278485.0,0.36,211.31499686781513,-190.31499686781513
Punjab,SAHIBZADA AJIT SINGH NAGAR,2011,21.0,239227.0,0.36,191.54393212947912,-170.54393212947912
Punjab,SAHIBZADA AJIT SINGH NAGAR,2010,25.0,226995.577251856,0.36,184.76963001472475,-159.76963001472475
Punjab,SAHIBZADA AJIT SINGH NAGAR,2009,6.6999998,213223.87539693547,0.36,176.78354259751137,-170.08354279751137
Punjab,SAHIBZADA AJIT SINGH NAGAR,2008,6.6999998,200421.3967894764,0.36,169.01340337987156,-162.31340357987156
Punjab,SAHIBZADA AJIT SINGH NAGAR,2007,13.0,189894.4098783096,0.36,162.37081953112488,-149.37081953112488
Punjab,SAHIBZADA AJIT SINGH NAGAR,2006,11.0,174760.55643236218,0.36,152.41442279548474,-141.41442279548474
Punjab,Gurdaspur,2018,42.451614,353942.0,0.26,241.3147234390509,-198.8631094390509
Punjab,Gurdaspur,2017,49.566666,335057.0,0.26,234.7530030055469,-185.1863370055469
Punjab,Gurdaspur,2016,40.003334,315783.0,0.26,227.4155911746519,-187.4122571746519
Punjab,Gurdaspur,2015,59.814816,294895.0,0.26,218.71322801665792,-158.89841201665791
Punjab,Gurdaspur,2014,38.615383,278485.0,0.26,211.31499686764633,-172.69961386764632
Punjab,SAHIBZADA AJIT SINGH NAGAR,2005,14.0,157747.6323300751,0.36,140.639447858556,-126.639447858556
Punjab,SAHIBZADA AJIT SINGH NAGAR,2004,14.0,150374.55025659368,0.36,135.34208472388718,-121.34208472388718
Punjab,SAHIBZADA AJIT SINGH NAGAR,2002,21.0,134833.06381928443,0.36,123.78535870254971,-102.78535870254971
Punjab,SAHIBZADA AJIT SINGH NAGAR,2000,15.0,130870.00549422811,0.36,120.75279758736843,-105.75279758736843
Punjab,Hoshiarpur,2012,28.375,251813.0,0.26,198.2065816341728,-169.8315816341728
Punjab,Fatehgarh Sahib,2016,40.045456,315783.0,0.32,227.4155911747532,-187.3701351747532
Punjab,Hoshiarpur,2016,30.17931,315783.0,0.26,227.4155911746519,-197.23628117465188
Punjab,Faridkot,2016,285.42856,315783.0,0.31,227.4155911747363,58.0129688252637
Punjab,Muktsar,2013,486.625,267515.0,0.26,206.0879460909563,280.5370539090437
Punjab,Muktsar,2014,580.11108,278485.0,0.26,211.31499686764633,368.7960831323537
Punjab,Muktsar,2016,545.45453,315783.0,0.26,227.4155911746519,318.03893882534805
Punjab,Muktsar,2017,456.10001,335057.0,0.26,234.7530030055469,221.3470069944531
Punjab,Muktsar,2018,590.66669,353942.0,0.26,241.3147234390509,349.3519665609491
Punjab,Muktsar,2000,396.60001,130870.00549422811,0.26,120.75279758719962,275.8472124128004
Punjab,Faridkot,2017,411.5,335057.0,0.31,234.7530030056313,176.7469969943687
Punjab,Faridkot,2018,188.09091,353942.0,0.31,241.31472343913532,-53.22381343913531
Punjab,Fatehgarh Sahib,2000,51.666668,130870.00549422811,0.32,120.7527975873009,-69.0861295873009
Punjab,Muktsar,2012,700.875,251813.0,0.26,198.2065816341728,502.66841836582716
Punjab,Fatehgarh Sahib,2002,43.799999,134833.06381928443,0.32,123.78535870248218,-79.98535970248219
Punjab,Faridkot,2013,220.57143,267515.0,0.31,206.08794609104072,14.483483908959272
Punjab,Faridkot,2012,168.33333,251813.0,0.31,198.20658163425722,-29.87325163425723
Punjab,Faridkot,2011,317.33334,239227.0,0.31,191.54393212939473,125.78940787060529
Punjab,Jalandhar,2000,44.454544,130870.00549422811,0.33,120.75279758731779,-76.29825358731779
Punjab,Jalandhar,2004,36.583332,150374.55025659368,0.33,135.34208472383656,-98.75875272383657
Punjab,Jalandhar,2005,47.666668,157747.6323300751,0.33,140.63944785850538,-92.97277985850538
Punjab,Fatehgarh Sahib,2004,39.0,150374.55025659368,0.32,135.34208472381968,-96.34208472381968
Punjab,Fatehgarh Sahib,2005,69.5,157747.6323300751,0.32,140.6394478584885,-71.1394478584885
Punjab,Fatehgarh Sahib,2006,65.18,174760.55643236218,0.32,152.41442279541724,-87.23442279541723
Punjab,Faridkot,2014,226.75,278485.0,0.31,211.31499686773074,15.435003132269259
Punjab,Jalandhar,2007,97.5,189894.4098783096,0.33,162.37081953107426,-64.87081953107426
Punjab,Muktsar,2011,443.125,239227.0,0.26,191.54393212931032,251.58106787068968
Punjab,Muktsar,2005,372.5,157747.6323300751,0.26,140.6394478583872,231.8605521416128
Punjab,Jalandhar,2008,21.5,200421.3967894764,0.33,169.01340337982094,-147.51340337982094
Punjab,Jalandhar,2009,215.0,213223.87539693547,0.33,176.78354259746075,38.21645740253925
Punjab,Jalandhar,2010,58.900002,226995.577251856,0.33,184.76963001467414,-125.86962801467413
Punjab,Jalandhar,2011,65.285713,239227.0,0.33,191.5439321294285,-126.2582191294285
Punjab,Muktsar,2010,257.0,226995.577251856,0.26,184.76963001455596,72.23036998544404
Punjab,Muktsar,2009,332.85715,213223.87539693547,0.26,176.78354259734257,156.07360740265742
Punjab,Muktsar,2008,319.60001,200421.3967894764,0.26,169.01340337970277,150.58660662029723
Punjab,Muktsar,2007,448.39999,189894.4098783096,0.26,162.37081953095608,286.02917046904395
Punjab,Muktsar,2006,273.10001,174760.55643236218,0.26,152.41442279531594,120.68558720468405
Punjab,Muktsar,2004,636.16669,150374.55025659368,0.26,135.3420847237184,500.82460527628166
Punjab,Jalandhar,2012,50.466667,251813.0,0.33,198.20658163429098,-147.73991463429098
Punjab,Jalandhar,2014,57.990002,278485.0,0.33,211.3149968677645,-153.3249948677645
Punjab,Jalandhar,2016,49.943748,315783.0,0.33,227.41559117477007,-177.47184317477007
Punjab,Jalandhar,2017,60.285713,335057.0,0.33,234.75300300566508,-174.46729000566506
Punjab,Jalandhar,2018,53.866665,353942.0,0.33,241.3147234391691,-187.44805843916907
Punjab,Faridkot,2010,226.0,226995.577251856,0.31,184.76963001464037,41.23036998535963
Punjab,Faridkot,2009,211.66667,213223.87539693547,0.31,176.783542597427,34.883127402573024
Punjab,Faridkot,2008,244.66667,200421.3967894764,0.31,169.01340337978718,75.65326662021283
Punjab,Faridkot,2007,215.66667,189894.4098783096,0.31,162.3708195310405,53.295850468959515
Punjab,Faridkot,2006,295.85715,174760.55643236218,0.31,152.41442279540036,143.44272720459963
Punjab,Jalandhar,2013,31.927273,267515.0,0.33,206.08794609107449,-174.1606730910745
Punjab,Fatehgarh Sahib,2008,44.857143,200421.3967894764,0.32,169.01340337980406,-124.15626037980405
Punjab,Fatehgarh Sahib,2007,33.575001,189894.4098783096,0.32,162.37081953105738,-128.79581853105736
Punjab,Fatehgarh Sahib,2010,31.777779,226995.577251856,0.32,184.76963001465725,-152.99185101465724
Punjab,Barnala,2015,60.666668,294895.0,0.31,218.71322801674233,-158.04656001674232
Punjab,Barnala,2016,58.833332,315783.0,0.31,227.4155911747363,-168.5822591747363
Punjab,Barnala,2017,81.333336,335057.0,0.31,234.7530030056313,-153.4196670056313
Punjab,Fatehgarh Sahib,2009,79.487503,213223.87539693547,0.32,176.78354259744387,-97.29603959744387
Punjab,Faridkot,2005,304.71429,157747.6323300751,0.31,140.6394478584716,164.0748421415284
Punjab,Faridkot,2004,236.7,150374.55025659368,0.31,135.3420847238028,101.35791527619719
Punjab,Faridkot,2000,566.125,130870.00549422811,0.31,120.75279758728402,445.372202412716
Punjab,Moga,2018,71.428574,353942.0,0.27,241.3147234390678,-169.8861494390678
Punjab,Moga,2017,40.0,335057.0,0.27,234.75300300556378,-194.75300300556378
Punjab,Moga,2016,79.285713,315783.0,0.27,227.41559117466878,-148.12987817466876
Punjab,Moga,2015,105.71429,294895.0,0.27,218.7132280166748,-112.9989380166748
Punjab,Moga,2014,40.833332,278485.0,0.27,211.3149968676632,-170.4816648676632
Punjab,Moga,2012,46.25,251813.0,0.27,198.2065816341897,-151.9565816341897
Punjab,Moga,2011,63.0,239227.0,0.27,191.5439321293272,-128.5439321293272
Punjab,Moga,2010,58.0,226995.577251856,0.27,184.76963001457284,-126.76963001457284
Punjab,Moga,2009,372.0,213223.87539693547,0.27,176.78354259735946,195.21645740264054
Punjab,Moga,2008,102.5,200421.3967894764,0.27,169.01340337971965,-66.51340337971965
Punjab,Barnala,2014,71.666664,278485.0,0.31,211.31499686773074,-139.64833286773074
Punjab,Barnala,2013,50.869999,267515.0,0.31,206.08794609104072,-155.2179470910407
Punjab,Barnala,2018,47.0,353942.0,0.31,241.31472343913532,-194.31472343913532
Punjab,Barnala,2011,44.325001,239227.0,0.31,191.54393212939473,-147.21893112939472
Punjab,Fatehgarh Sahib,2011,78.428574,239227.0,0.32,191.54393212941162,-113.11535812941162
Punjab,Fatehgarh Sahib,2012,49.625,251813.0,0.32,198.2065816342741,-148.5815816342741
Punjab,Fatehgarh Sahib,2013,74.0,267515.0,0.32,206.0879460910576,-132.0879460910576
Punjab,Fatehgarh Sahib,2014,91.333336,278485.0,0.32,211.31499686774762,-119.98166086774762
Punjab,Fatehgarh Sahib,2015,62.555557,294895.0,0.32,218.71322801675922,-156.15767101675922
Punjab,Barnala,2000,139.88889,130870.00549422811,0.31,120.75279758728402,19.136092412715982
Punjab,Barnala,2001,70.5,132574.96994876096,0.31,122.06174041425923,-51.56174041425923
Punjab,Barnala,2002,72.125,134833.06381928443,0.31,123.7853587024653,-51.6603587024653
Punjab,Barnala,2012,98.824997,251813.0,0.31,198.20658163425722,-99.38158463425722
Punjab,Barnala,2005,50.75,157747.6323300751,0.31,140.6394478584716,-89.88944785847161
Punjab,Barnala,2006,79.833336,174760.55643236218,0.31,152.41442279540036,-72.58108679540035
Punjab,Barnala,2004,128.5,150374.55025659368,0.31,135.3420847238028,-6.842084723802799
Punjab,Jalandhar,2006,23.799999,174760.55643236218,0.33,152.41442279543412,-128.6144237954341
Punjab,Barnala,2010,56.333332,226995.577251856,0.31,184.76963001464037,-128.43629801464039
Punjab,Barnala,2009,69.0,213223.87539693547,0.31,176.783542597427,-107.78354259742699
Punjab,Barnala,2008,99.85714,200421.3967894764,0.31,169.01340337978718,-69.15626337978718
Punjab,Barnala,2007,72.625,189894.4098783096,0.31,162.3708195310405,-89.7458195310405
Rajasthan,Sirohi,2017,226.33333,557618.0,0.29,277.0115982123915,-50.678268212391515
Rajasthan,Sirohi,2016,277.07144,529650.0,0.29,275.52751652093195,1.5439234790680416
Rajasthan,Sawai Madhopur,2004,332.78946,219623.783673409,0.21,180.54242256239652,152.2470374376035
Rajasthan,Sawai Madhopur,2002,546.88892,170786.66125382137,0.21,149.71958493732353,397.16933506267645
Rajasthan,Sirohi,2015,296.90909,501922.0,0.29,273.0739959792917,23.83509402070831
Rajasthan,Sirohi,2011,336.53333,395331.0,0.29,253.60275096527621,82.93057903472376
Rajasthan,Sirohi,2013,283.11111,434292.0,0.29,262.6685253751988,20.442584624801214
Rajasthan,Sirohi,2010,505.0,361436.6835150852,0.29,243.75024554512996,261.2497544548701
Rajasthan,Sawai Madhopur,2000,317.46155,174261.4982756208,0.21,152.07784228635037,165.3837077136496
Rajasthan,Sawai Madhopur,2001,229.45454,194105.22164539355,0.21,165.05552077829452,64.39901922170549
Rajasthan,Sirohi,2014,352.52942,465408.0,0.29,268.2642472634417,84.26517273655833
Rajasthan,Sirohi,2012,345.70587,409802.0,0.29,257.2452024564814,88.46066754351858
Rajasthan,Sikar,2017,346.89999,557618.0,0.26,277.01159821234086,69.88839178765915
Rajasthan,Rajsamand,2000,298.5625,174261.4982756208,0.24,152.07784228640102,146.48465771359898
Rajasthan,Rajsamand,2001,354.61905,194105.22164539355,0.24,165.05552077834517,189.56352922165485
Rajasthan,Rajsamand,2002,204.66667,170786.66125382137,0.24,149.71958493737418,54.94708506262583
Rajasthan,Rajsamand,2004,218.05,219623.783673409,0.24,180.54242256244717,37.50757743755284
Rajasthan,Rajsamand,2005,407.0,234376.38095379013,0.24,188.89300245166646,218.10699754833354
Rajasthan,Rajsamand,2006,223.09525,261962.91892931657,0.24,203.35531001238093,19.739939987619067
Rajasthan,Rajsamand,2007,393.42105,273897.97681369574,0.24,209.15701994665986,184.26403005334012
Rajasthan,Rajsamand,2008,251.85001,296931.6051077934,0.24,219.59665512198328,32.25335487801672
Rajasthan,Rajsamand,2009,344.04001,314236.5616057293,0.24,226.79832321243003,117.24168678756996
Rajasthan,Rajsamand,2010,260.47369,361436.6835150852,0.24,243.75024554504554,16.723444454954432
Rajasthan,Rajsamand,2011,338.5,395331.0,0.24,253.6027509651918,84.8972490348082
Rajasthan,Rajsamand,2012,352.90475,409802.0,0.24,257.245202456397,95.65954754360297
Rajasthan,Sirohi,2018,334.92856,568102.0,0.29,277.32225661065087,57.60630338934914
Rajasthan,Rajsamand,2013,380.63635,434292.0,0.24,262.66852537511437,117.96782462488562
Rajasthan,Rajsamand,2015,538.77777,501922.0,0.24,273.07399597920727,265.70377402079276
Rajasthan,Rajsamand,2016,351.25,529650.0,0.24,275.52751652084754,75.72248347915246
Rajasthan,Sawai Madhopur,2005,415.1875,234376.38095379013,0.21,188.8930024516158,226.2944975483842
Rajasthan,Rajsamand,2017,407.67999,557618.0,0.24,277.0115982123071,130.66839178769288
Rajasthan,Rajsamand,2018,183.29167,568102.0,0.24,277.32225661056646,-94.03058661056644
Rajasthan,Rajsamand,2014,220.23077,465408.0,0.24,268.2642472633573,-48.03347726335727
Rajasthan,Sawai Madhopur,2006,383.5,261962.91892931657,0.21,203.35531001233028,180.14468998766972
Rajasthan,Sawai Madhopur,2016,264.44446,529650.0,0.21,275.5275165207969,-11.083056520796902
Rajasthan,Sawai Madhopur,2008,209.125,296931.6051077934,0.21,219.59665512193263,-10.471655121932628
Rajasthan,Tonk,2011,575.47369,395331.0,0.29,253.60275096527621,321.87093903472385
Rajasthan,Sikar,2008,257.3125,296931.6051077934,0.26,219.59665512201704,37.71584487798296
Rajasthan,Tonk,2012,367.14285,409802.0,0.29,257.2452024564814,109.89764754351859
Rajasthan,Tonk,2014,391.28571,465408.0,0.29,268.2642472634417,123.0214627365583
Rajasthan,Sikar,2007,214.3,273897.97681369574,0.26,209.15701994669362,5.142980053306388
Rajasthan,Sikar,2006,141.89999,261962.91892931657,0.26,203.3553100124147,-61.45532001241469
Rajasthan,Tonk,2010,456.0,361436.6835150852,0.29,243.75024554512996,212.24975445487004
Rajasthan,Sikar,2005,396.5,234376.38095379013,0.26,188.89300245170023,207.60699754829977
Rajasthan,Sikar,2002,227.33333,170786.66125382137,0.26,149.71958493740794,77.61374506259205
Rajasthan,Sikar,2001,253.5,194105.22164539355,0.26,165.05552077837893,88.44447922162107
Rajasthan,Sikar,2000,421.66666,174261.4982756208,0.26,152.0778422864348,269.58881771356516
