state,district,year,chloride
Punjab,Barnala,2018,47.0
Assam,Barpeta,2014,19.799999
Assam,Barpeta,2015,71.966667
Assam,Barpeta,2016,48.056557
Assam,Barpeta,2018,31.905001
Madhya Pradesh,Barwani,2000,73.714287
Madhya Pradesh,Barwani,2001,106.6
Madhya Pradesh,Barwani,2002,83.875
Madhya Pradesh,Barwani,2004,72.666664
Madhya Pradesh,Barwani,2006,75.875
Madhya Pradesh,Barwani,2007,141.375
Madhya Pradesh,Barwani,2008,110.66666
Madhya Pradesh,Barwani,2009,93.666664
Madhya Pradesh,Barwani,2010,87.571426
Madhya Pradesh,Barwani,2011,57.166668
Madhya Pradesh,Barwani,2012,175.14285
Madhya Pradesh,Barwani,2013,108.66666
Madhya Pradesh,Barwani,2014,63.5
Madhya Pradesh,Barwani,2015,109.88889
Madhya Pradesh,Barwani,2016,110.33334
Madhya Pradesh,Barwani,2017,109.55556
Madhya Pradesh,Barwani,2018,139.33333
Chhattisgarh,Bastar,2001,40.76923
Chhattisgarh,Bastar,2002,40.363636
Chhattisgarh,Bastar,2004,32.791668
Chhattisgarh,Bastar,2005,23.51923
Chhattisgarh,Bastar,2006,31.166666
Chhattisgarh,Bastar,2007,16.333334
Chhattisgarh,Bastar,2008,22.879999
Chhattisgarh,Bastar,2009,19.0
Chhattisgarh,Bastar,2011,71.222221
Chhattisgarh,Bastar,2012,76.625
Chhattisgarh,Bastar,2014,29.53125
Chhattisgarh,Bastar,2015,36.711109
Chhattisgarh,Bastar,2016,47.049999
Chhattisgarh,Bastar,2017,38.462502
Chhattisgarh,Bastar,2018,45.611111
Uttar Pradesh,Basti,2000,112.7
Uttar Pradesh,Basti,2004,97.0
Uttar Pradesh,Basti,2005,79.75
Uttar Pradesh,Basti,2016,31.833334
Uttar Pradesh,Basti,2018,68.561333
Punjab,Bathinda,2000,193.41667
Punjab,Bathinda,2001,180.5
Punjab,Bathinda,2002,175.41667
Punjab,Bathinda,2004,231.53847
Punjab,Bathinda,2005,175.78261
Punjab,Bathinda,2006,237.36842
Punjab,Bathinda,2007,174.04762
Punjab,Bathinda,2008,170.26666
Punjab,Bathinda,2009,189.41364
Punjab,Bathinda,2010,150.18695
Punjab,Bathinda,2011,129.13043
Punjab,Bathinda,2012,181.5
Punjab,Bathinda,2013,163.71428
Punjab,Bathinda,2014,231.16667
Punjab,Bathinda,2015,147.96001
Punjab,Bathinda,2016,149.69231
Punjab,Bathinda,2017,168.37038
Punjab,Bathinda,2018,174.62576
Maharashtra,Beed,2000,119.95652
Maharashtra,Beed,2001,140.18518
Maharashtra,Beed,2002,139.69565
Maharashtra,Beed,2003,35.0
Maharashtra,Beed,2004,131.04546
Maharashtra,Beed,2005,180.89539
Maharashtra,Beed,2006,145.81529
Maharashtra,Beed,2007,188.9005
Maharashtra,Beed,2008,145.52895
Maharashtra,Beed,2009,147.17647
Maharashtra,Beed,2012,166.88889
Maharashtra,Beed,2013,158.78572
Maharashtra,Beed,2014,161.735
Maharashtra,Beed,2015,157.0
Maharashtra,Beed,2016,222.28572
Maharashtra,Beed,2017,147.22147
Maharashtra,Beed,2018,105.74574
Bihar,Begusarai,2000,87.0
Bihar,Begusarai,2005,35.5
Bihar,Begusarai,2007,33.360001
Bihar,Begusarai,2008,73.333336
Bihar,Begusarai,2009,74.222221
Bihar,Begusarai,2010,65.833336
Bihar,Begusarai,2011,39.57143
Bihar,Begusarai,2012,36.285713
Bihar,Begusarai,2013,93.421425
Bihar,Begusarai,2016,90.139
Karnataka,Belagavi,2005,78.0
Karnataka,Belagavi,2006,178.0
Karnataka,Belagavi,2009,21.0
Karnataka,Belagavi,2010,78.0
Karnataka,Belagavi,2012,36.0
Karnataka,Belagavi,2013,92.0
Karnataka,Belagavi,2014,199.0
Karnataka,Belagavi,2016,35.5
Karnataka,Belagavi,2017,99.0
Karnataka,Belagavi,2018,155.8
Karnataka,Belgaum,2000,225.76471
Karnataka,Belgaum,2001,104.08696
Karnataka,Belgaum,2002,151.64
Karnataka,Belgaum,2004,249.0
Karnataka,Belgaum,2005,223.5
Karnataka,Belgaum,2006,371.47916
Karnataka,Belgaum,2009,21.0
Karnataka,Belgaum,2010,221.35849
Karnataka,Belgaum,2012,150.04445
Karnataka,Belgaum,2013,164.66154
Karnataka,Belgaum,2014,156.25
Karnataka,Belgaum,2016,218.54758
Karnataka,Belgaum,2017,256.86819
Karnataka,Belgaum,2018,204.99078
Karnataka,Bellary,2000,532.93939
Karnataka,Bellary,2001,192.18182
Karnataka,Bellary,2002,57.0
Karnataka,Bellary,2004,310.44
Karnataka,Bellary,2005,660.0
Karnataka,Bellary,2006,381.69232
Karnataka,Bellary,2010,458.5
Karnataka,Bellary,2012,362.79999
Karnataka,Bellary,2013,291.17648
Karnataka,Bellary,2014,197.14999
Karnataka,Bellary,2016,300.04865
Karnataka,Bellary,2017,315.76923
Karnataka,Bellary,2018,215.02856
Madhya Pradesh,Betul,2000,51.18182
Madhya Pradesh,Betul,2001,44.338097
Madhya Pradesh,Betul,2002,46.714287
Madhya Pradesh,Betul,2004,51.789474
Madhya Pradesh,Betul,2005,104.27778
Madhya Pradesh,Betul,2006,43.444443
Madhya Pradesh,Betul,2007,91.962959
Madhya Pradesh,Betul,2008,14.0
Madhya Pradesh,Betul,2009,51.599998
Madhya Pradesh,Betul,2010,57.866665
Madhya Pradesh,Betul,2011,64.652176
Madhya Pradesh,Betul,2012,91.132202
Madhya Pradesh,Betul,2013,71.168816
Madhya Pradesh,Betul,2014,64.851852
Madhya Pradesh,Betul,2016,83.730766
Madhya Pradesh,Betul,2017,60.551723
Madhya Pradesh,Betul,2018,58.639999
Uttar Pradesh,Bhadohi,2000,62.666668
Uttar Pradesh,Bhadohi,2002,51.25
Uttar Pradesh,Bhadohi,2004,56.5
Uttar Pradesh,Bhadohi,2016,11.666667
Uttar Pradesh,Bhadohi,2018,77.990005
Telangana,Bhadradri Kothagudem,2004,186.85715
Telangana,Bhadradri Kothagudem,2005,164.625
Telangana,Bhadradri Kothagudem,2006,184.86667
Telangana,Bhadradri Kothagudem,2007,170.26666
Telangana,Bhadradri Kothagudem,2008,151.8
Telangana,Bhadradri Kothagudem,2009,196.3125
Telangana,Bhadradri Kothagudem,2010,207.8
Telangana,Bhadradri Kothagudem,2011,227.875
Telangana,Bhadradri Kothagudem,2012,143.14285
Telangana,Bhadradri Kothagudem,2013,163.88889
Telangana,Bhadradri Kothagudem,2014,146.39999
Telangana,Bhadradri Kothagudem,2015,175.07692
Telangana,Bhadradri Kothagudem,2016,126.76471
Telangana,Bhadradri Kothagudem,2017,132.16667
Telangana,Bhadradri Kothagudem,2018,90.272728
Odisha,Bhadrak,2000,199.3
Odisha,Bhadrak,2002,149.24471
Odisha,Bhadrak,2004,163.08572
Odisha,Bhadrak,2008,136.97626
Odisha,Bhadrak,2009,14.714286
Odisha,Bhadrak,2012,20.00909
Odisha,Bhadrak,2013,42.944443
Odisha,Bhadrak,2014,126.89733
Odisha,Bhadrak,2015,36.789474
Odisha,Bhadrak,2016,100.97222
Odisha,Bhadrak,2017,105.9375
Odisha,Bhadrak,2018,208.82353
Bihar,Bhagalpur,2000,94.666664
Bihar,Bhagalpur,2004,30.5
Bihar,Bhagalpur,2005,112.66666
Bihar,Bhagalpur,2007,99.400002
Bihar,Bhagalpur,2008,106.3
Bihar,Bhagalpur,2009,98.166664
Bihar,Bhagalpur,2010,94.900002
Bihar,Bhagalpur,2011,93.181816
Bihar,Bhagalpur,2012,110.375
Bihar,Bhagalpur,2013,106.91111
Bihar,Bhagalpur,2016,70.671997
Maharashtra,Bhandara,2000,126.4
Maharashtra,Bhandara,2001,152.2375
Maharashtra,Bhandara,2002,149.2381
Maharashtra,Bhandara,2004,172.63637
Maharashtra,Bhandara,2005,182.79167
Maharashtra,Bhandara,2006,190.69565
Maharashtra,Bhandara,2007,110.55
Maharashtra,Bhandara,2008,205.90434
Maharashtra,Bhandara,2009,141.3125
Maharashtra,Bhandara,2012,165.29411
Maharashtra,Bhandara,2013,186.91304
Maharashtra,Bhandara,2014,180.37778
Maharashtra,Bhandara,2015,171.44444
Maharashtra,Bhandara,2016,144.61111
Maharashtra,Bhandara,2017,116.07906
Maharashtra,Bhandara,2018,85.288078
Rajasthan,Bharatpur,2000,639.09998
Rajasthan,Bharatpur,2001,971.4231
Rajasthan,Bharatpur,2002,962.5
Rajasthan,Bharatpur,2004,789.29633
Rajasthan,Bharatpur,2005,883.5238
Rajasthan,Bharatpur,2006,741.63159
Rajasthan,Bharatpur,2007,840.33331
Rajasthan,Bharatpur,2008,817.29999
Rajasthan,Bharatpur,2009,955.62067
Rajasthan,Bharatpur,2010,836.45001
Rajasthan,Bharatpur,2011,624.28003
Rajasthan,Bharatpur,2012,760.53333
Rajasthan,Bharatpur,2013,724.57141
Rajasthan,Bharatpur,2014,935.79999
Rajasthan,Bharatpur,2015,651.29169
Rajasthan,Bharatpur,2016,1269.3
Rajasthan,Bharatpur,2017,646.32001
Rajasthan,Bharatpur,2018,751.01788
Gujarat,Bharuch,2000,528.91998
Gujarat,Bharuch,2001,460.2381
Gujarat,Bharuch,2002,311.92856
Gujarat,Bharuch,2004,485.53333
Gujarat,Bharuch,2005,437.48386
Gujarat,Bharuch,2006,383.39285
Gujarat,Bharuch,2007,406.14816
Gujarat,Bharuch,2008,353.09525
Gujarat,Bharuch,2009,419.29413
Gujarat,Bharuch,2010,207.55556
Gujarat,Bharuch,2011,258.38461
Gujarat,Bharuch,2012,301.58334
Gujarat,Bharuch,2013,653.60712
Gujarat,Bharuch,2014,337.90625
Gujarat,Bharuch,2015,333.38461
Gujarat,Bharuch,2016,255.75
Gujarat,Bharuch,2017,245.20689
Gujarat,Bharuch,2018,339.78946
Gujarat,Bhavnagar,2000,555.72729
Gujarat,Bhavnagar,2001,628.66669
Gujarat,Bhavnagar,2002,465.13635
Gujarat,Bhavnagar,2004,589.81818
Gujarat,Bhavnagar,2005,270.75
Gujarat,Bhavnagar,2006,400.15152
Gujarat,Bhavnagar,2007,460.30768
Gujarat,Bhavnagar,2008,476.2963
Gujarat,Bhavnagar,2009,474.39999
Gujarat,Bhavnagar,2010,464.23077
Gujarat,Bhavnagar,2011,513.79999
Gujarat,Bhavnagar,2012,438.85001
Gujarat,Bhavnagar,2013,441.74075
Gujarat,Bhavnagar,2014,414.35294
Gujarat,Bhavnagar,2015,368.32257
Gujarat,Bhavnagar,2016,341.88461
Gujarat,Bhavnagar,2017,426.62964
Gujarat,Bhavnagar,2018,610.45453
Rajasthan,Bhilwara,2000,280.10526
Rajasthan,Bhilwara,2001,270.22223
Rajasthan,Bhilwara,2002,247.64706
Rajasthan,Bhilwara,2004,228.44
Rajasthan,Bhilwara,2005,267.14285
Rajasthan,Bhilwara,2006,290.29999
Rajasthan,Bhilwara,2007,331.66666
Rajasthan,Bhilwara,2008,285.625
Rajasthan,Bhilwara,2009,268.42856
Rajasthan,Bhilwara,2010,509.08334
Rajasthan,Bhilwara,2011,563.5484
Rajasthan,Bhilwara,2012,521.48279
Rajasthan,Bhilwara,2013,321.43478
Rajasthan,Bhilwara,2014,552.64001
Rajasthan,Bhilwara,2015,295.25
Rajasthan,Bhilwara,2016,345.73077
Rajasthan,Bhilwara,2017,354.59375
Rajasthan,Bhilwara,2018,409.25
Madhya Pradesh,Bhind,2000,138.25926
Madhya Pradesh,Bhind,2001,252.12
Madhya Pradesh,Bhind,2002,194.91304
Madhya Pradesh,Bhind,2004,358.94736
Madhya Pradesh,Bhind,2005,164.10527
Madhya Pradesh,Bhind,2006,203.19048
Madhya Pradesh,Bhind,2007,303.89474
Madhya Pradesh,Bhind,2008,134.63158
Madhya Pradesh,Bhind,2009,91.454544
Madhya Pradesh,Bhind,2010,136.4762
Madhya Pradesh,Bhind,2011,145.0
Madhya Pradesh,Bhind,2012,138.26666
Madhya Pradesh,Bhind,2013,232.10001
Madhya Pradesh,Bhind,2014,238.29411
Madhya Pradesh,Bhind,2015,201.94444
Madhya Pradesh,Bhind,2016,419.5
Madhya Pradesh,Bhind,2017,261.83334
Madhya Pradesh,Bhind,2018,152.70589
Haryana,Bhiwani,2000,329.23126
Haryana,Bhiwani,2004,364.93225
Haryana,Bhiwani,2005,519.66669
Haryana,Bhiwani,2006,426.65518
Haryana,Bhiwani,2007,341.13635
Haryana,Bhiwani,2008,659.0
Haryana,Bhiwani,2009,522.59375
Haryana,Bhiwani,2010,425.73334
Haryana,Bhiwani,2011,428.94446
Haryana,Bhiwani,2012,629.89288
Haryana,Bhiwani,2013,217.7896
Haryana,Bhiwani,2014,389.88889
Haryana,Bhiwani,2015,309.50323
Haryana,Bhiwani,2016,473.72726
Haryana,Bhiwani,2017,452.09677
Haryana,Bhiwani,2018,445.0
Bihar,Bhojpur,2004,86.5
Bihar,Bhojpur,2005,27.799999
Bihar,Bhojpur,2007,57.75
Bihar,Bhojpur,2008,45.0
Bihar,Bhojpur,2009,81.5
Bihar,Bhojpur,2010,49.666668
Bihar,Bhojpur,2011,21.5
Bihar,Bhojpur,2012,31.76
Bihar,Bhojpur,2013,79.75
Bihar,Bhojpur,2016,41.8125
Madhya Pradesh,Bhopal,2000,114.33334
Madhya Pradesh,Bhopal,2001,110.77778
Madhya Pradesh,Bhopal,2002,82.0
Madhya Pradesh,Bhopal,2004,121.2
Madhya Pradesh,Bhopal,2005,22.0
Madhya Pradesh,Bhopal,2006,93.699997
Madhya Pradesh,Bhopal,2007,158.25
Madhya Pradesh,Bhopal,2008,99.0
Madhya Pradesh,Bhopal,2009,74.875
Madhya Pradesh,Bhopal,2010,113.0
Madhya Pradesh,Bhopal,2011,108.28571
Madhya Pradesh,Bhopal,2012,66.87114
Madhya Pradesh,Bhopal,2013,89.028725
Madhya Pradesh,Bhopal,2014,115.77778
Madhya Pradesh,Bhopal,2016,125.38461
Madhya Pradesh,Bhopal,2017,93.666664
Madhya Pradesh,Bhopal,2018,98.666664
Karnataka,Bidar,2000,87.366669
Karnataka,Bidar,2001,45.272728
Karnataka,Bidar,2002,53.549999
Karnataka,Bidar,2004,103.0
Karnataka,Bidar,2005,652.0
Karnataka,Bidar,2006,125.35294
Karnataka,Bidar,2009,14.0
Karnataka,Bidar,2010,131.38889
Karnataka,Bidar,2012,252.45454
Karnataka,Bidar,2013,146.85715
Karnataka,Bidar,2014,133.63158
Karnataka,Bidar,2016,136.89999
Karnataka,Bidar,2017,115.60606
Karnataka,Bidar,2018,144.425
Karnataka,Bijapur,2002,264.66666
Karnataka,Bijapur,2004,175.56818
Karnataka,Bijapur,2005,162.44737
Karnataka,Bijapur,2006,272.80554
Karnataka,Bijapur,2010,324.375
Karnataka,Bijapur,2011,309.59525
Chhattisgarh,Bijapur,2012,256.94873
Karnataka,Bijapur,2013,288.15625
Karnataka,Bijapur,2014,287.07547
Karnataka,Bijapur,2016,324.14117
Karnataka,Bijapur,2017,277.33899
Karnataka,Bijapur,2018,176.20909
Uttar Pradesh,Bijnor,2000,21.442858
Uttar Pradesh,Bijnor,2001,64.333336
Uttar Pradesh,Bijnor,2004,79.0
Uttar Pradesh,Bijnor,2005,52.066666
Uttar Pradesh,Bijnor,2016,49.0
Uttar Pradesh,Bijnor,2018,26.033333
Rajasthan,Bikaner,2000,463.75
Rajasthan,Bikaner,2001,391.04166
Rajasthan,Bikaner,2002,616.77271
Rajasthan,Bikaner,2004,705.18604
Rajasthan,Bikaner,2005,1099.3684
Rajasthan,Bikaner,2006,403.33334
Rajasthan,Bikaner,2007,737.0
Rajasthan,Bikaner,2008,314.65625
Rajasthan,Bikaner,2009,393.76923
Rajasthan,Bikaner,2010,434.28571
Rajasthan,Bikaner,2011,427.875
Rajasthan,Bikaner,2012,449.39026
Rajasthan,Bikaner,2013,542.62067
Rajasthan,Bikaner,2014,385.39999
Rajasthan,Bikaner,2015,481.73914
Rajasthan,Bikaner,2016,133.11765
Rajasthan,Bikaner,2017,328.5
Rajasthan,Bikaner,2018,550.77777
Chhattisgarh,Bilaspur,2001,56.031036
Chhattisgarh,Bilaspur,2002,75.35714
Chhattisgarh,Bilaspur,2004,38.416668
Chhattisgarh,Bilaspur,2005,41.4375
Chhattisgarh,Bilaspur,2006,38.400002
Chhattisgarh,Bilaspur,2007,58.8125
Chhattisgarh,Bilaspur,2008,74.558823
Chhattisgarh,Bilaspur,2009,41.583332
Chhattisgarh,Bilaspur,2012,58.075001
Chhattisgarh,Bilaspur,2013,75.53968
Chhattisgarh,Bilaspur,2014,73.653229
Chhattisgarh,Bilaspur,2015,71.370003
Chhattisgarh,Bilaspur,2016,63.468025
Chhattisgarh,Bilaspur,2017,47.945049
Chhattisgarh,Bilaspur,2018,53.605293
West Bengal,Birbhum,2000,122.10714
West Bengal,Birbhum,2001,104.56522
West Bengal,Birbhum,2002,82.208336
West Bengal,Birbhum,2004,84.175003
West Bengal,Birbhum,2005,80.73333
West Bengal,Birbhum,2007,85.82
West Bengal,Birbhum,2008,14.0
West Bengal,Birbhum,2009,86.122452
West Bengal,Birbhum,2010,118.78571
West Bengal,Birbhum,2011,119.14286
West Bengal,Birbhum,2012,147.36667
West Bengal,Birbhum,2013,95.794121
West Bengal,Birbhum,2016,106.92453
West Bengal,Birbhum,2017,128.58824
West Bengal,Birbhum,2018,178.8667
Jharkhand,Bokaro,2004,143.28572
Jharkhand,Bokaro,2005,120.0
Jharkhand,Bokaro,2006,119.66666
Jharkhand,Bokaro,2007,148.39999
Jharkhand,Bokaro,2008,120.75
Jharkhand,Bokaro,2009,136.2
Jharkhand,Bokaro,2010,138.27
Jharkhand,Bokaro,2011,115.07
Jharkhand,Bokaro,2012,180.0
Jharkhand,Bokaro,2013,152.42857
Assam,Bongaigaon,2014,28.35
Assam,Bongaigaon,2015,49.977779
Assam,Bongaigaon,2016,29.111223
Assam,Bongaigaon,2018,40.767502
Odisha,Boudh,2000,106.92308
Odisha,Boudh,2002,103.34724
Odisha,Boudh,2004,86.217392
Odisha,Boudh,2008,123.54125
Odisha,Boudh,2009,86.959999
Odisha,Boudh,2012,80.762497
Odisha,Boudh,2013,141.93939
Odisha,Boudh,2014,93.406281
Odisha,Boudh,2015,205.04167
Odisha,Boudh,2016,107.30232
Odisha,Boudh,2017,112.17949
Odisha,Boudh,2018,88.348839
Uttar Pradesh,Budaun,2000,62.5
Uttar Pradesh,Budaun,2002,28.0
Uttar Pradesh,Budaun,2005,64.008331
Uttar Pradesh,Budaun,2016,28.366667
Uttar Pradesh,Budaun,2018,35.857143
Uttar Pradesh,Bulandshahr,2001,43.0
Uttar Pradesh,Bulandshahr,2004,16.328571
Uttar Pradesh,Bulandshahr,2005,103.0
Uttar Pradesh,Bulandshahr,2016,34.366665
Uttar Pradesh,Bulandshahr,2018,68.064003
Maharashtra,Buldhana,2000,171.83333
Maharashtra,Buldhana,2001,97.400002
Maharashtra,Buldhana,2002,168.14285
Maharashtra,Buldhana,2004,146.18182
Maharashtra,Buldhana,2005,141.5625
Maharashtra,Buldhana,2006,170.63622
Maharashtra,Buldhana,2007,199.46153
Maharashtra,Buldhana,2008,227.43478
Maharashtra,Buldhana,2009,210.88
Maharashtra,Buldhana,2013,216.44444
Maharashtra,Buldhana,2014,263.84827
Maharashtra,Buldhana,2015,186.39999
Maharashtra,Buldhana,2016,103.18919
Maharashtra,Buldhana,2017,136.18306
Maharashtra,Buldhana,2018,133.21143
Rajasthan,Bundi,2000,131.875
Rajasthan,Bundi,2001,94.428574
Rajasthan,Bundi,2002,219.3
Rajasthan,Bundi,2004,109.07143
Rajasthan,Bundi,2005,330.44446
Rajasthan,Bundi,2006,273.375
Rajasthan,Bundi,2007,154.0
Rajasthan,Bundi,2008,100.5
Rajasthan,Bundi,2009,138.15384
Rajasthan,Bundi,2010,181.45454
Rajasthan,Bundi,2011,148.08333
Rajasthan,Bundi,2012,264.25
Rajasthan,Bundi,2013,272.63635
Rajasthan,Bundi,2014,321.33334
Rajasthan,Bundi,2015,208.69231
Rajasthan,Bundi,2016,246.15384
Rajasthan,Bundi,2017,301.46155
Rajasthan,Bundi,2018,200.0
Madhya Pradesh,Burhanpur,2000,76.333336
Madhya Pradesh,Burhanpur,2001,53.75
Madhya Pradesh,Burhanpur,2002,94.5
Madhya Pradesh,Burhanpur,2004,36.666668
Madhya Pradesh,Burhanpur,2005,61.714287
Madhya Pradesh,Burhanpur,2006,91.444443
Madhya Pradesh,Burhanpur,2007,98.0
Madhya Pradesh,Burhanpur,2008,35.0
Madhya Pradesh,Burhanpur,2009,72.466667
Madhya Pradesh,Burhanpur,2010,76.199997
Madhya Pradesh,Burhanpur,2011,77.083336
Madhya Pradesh,Burhanpur,2012,112.82727
Madhya Pradesh,Burhanpur,2013,116.45617
Madhya Pradesh,Burhanpur,2014,138.36
Madhya Pradesh,Burhanpur,2015,74.0
Madhya Pradesh,Burhanpur,2016,63.933334
Madhya Pradesh,Burhanpur,2017,91.715042
Madhya Pradesh,Burhanpur,2018,88.497551
Bihar,Buxar,2004,118.66666
Bihar,Buxar,2005,46.0
Bihar,Buxar,2007,73.0
Bihar,Buxar,2008,73.0
Bihar,Buxar,2009,65.5
Bihar,Buxar,2010,78.25
Bihar,Buxar,2011,78.25
Bihar,Buxar,2012,199.22501
Bihar,Buxar,2013,173.70001
Bihar,Buxar,2016,40.863636
Assam,Cachar,2014,52.509998
Assam,Cachar,2015,119.7375
Assam,Cachar,2016,34.822598
Assam,Cachar,2017,41.023335
Assam,Cachar,2018,121.948
Delhi,Central,2000,109.5
Delhi,Central,2001,120.5
Delhi,Central,2002,114.0
Delhi,Central,2005,164.0
Delhi,Central,2006,116.0
Delhi,Central,2008,232.5
Delhi,Central,2010,255.0
Karnataka,Chamarajanagara,2001,104.75
Karnataka,Chamarajanagara,2002,196.11111
Karnataka,Chamarajanagara,2004,200.77777
Karnataka,Chamarajanagara,2005,250.5
Karnataka,Chamarajanagara,2006,141.22223
Karnataka,Chamarajanagara,2007,118.7
Karnataka,Chamarajanagara,2009,128.10527
Karnataka,Chamarajanagara,2010,49.416668
Karnataka,Chamarajanagara,2012,141.05556
Karnataka,Chamarajanagara,2013,108.75
Karnataka,Chamarajanagara,2014,177.5
Karnataka,Chamarajanagara,2016,178.756
Karnataka,Chamarajanagara,2017,105.25
Karnataka,Chamarajanagara,2018,71.887497
Himachal Pradesh,Chamba,2018,50.0
Uttarakhand,Champawat,2005,11.75
Uttarakhand,Champawat,2007,21.0
Uttarakhand,Champawat,2008,8.75
Uttarakhand,Champawat,2009,14.9
Uttarakhand,Champawat,2010,21.049999
Uttarakhand,Champawat,2012,10.55
Uttarakhand,Champawat,2015,21.549999
Uttarakhand,Champawat,2016,30.5
Uttar Pradesh,Chandauli,2000,182.5
Uttar Pradesh,Chandauli,2002,140.0
Uttar Pradesh,Chandauli,2004,172.75
Uttar Pradesh,Chandauli,2016,21.799999
Uttar Pradesh,Chandauli,2018,82.824089
Chandigarh,Chandigarh,2000,121.0
Chandigarh,Chandigarh,2004,138.0
Chandigarh,Chandigarh,2005,138.0
Chandigarh,Chandigarh,2006,140.0
Chandigarh,Chandigarh,2007,55.666668
Chandigarh,Chandigarh,2009,80.0
Chandigarh,Chandigarh,2010,36.0
Chandigarh,Chandigarh,2011,48.666668
Chandigarh,Chandigarh,2012,31.966667
Chandigarh,Chandigarh,2013,42.333332
Chandigarh,Chandigarh,2014,52.5
Chandigarh,Chandigarh,2015,38.5
Chandigarh,Chandigarh,2017,43.111111
Chandigarh,Chandigarh,2018,11.0
Maharashtra,Chandrapur,2000,135.9641
Maharashtra,Chandrapur,2001,140.27954
Maharashtra,Chandrapur,2002,157.40909
Maharashtra,Chandrapur,2004,174.38095
Maharashtra,Chandrapur,2005,186.51485
Maharashtra,Chandrapur,2006,213.40994
Maharashtra,Chandrapur,2007,175.97368
Maharashtra,Chandrapur,2008,148.66856
Maharashtra,Chandrapur,2009,148.33333
Maharashtra,Chandrapur,2012,182.76923
Maharashtra,Chandrapur,2013,164.86
Maharashtra,Chandrapur,2014,129.25209
Maharashtra,Chandrapur,2015,171.96297
Maharashtra,Chandrapur,2016,130.13208
Maharashtra,Chandrapur,2017,102.77105
Maharashtra,Chandrapur,2018,89.359322
Arunachal Pradesh,Changlang,2015,42.233334
Arunachal Pradesh,Changlang,2016,19.171009
Arunachal Pradesh,Changlang,2018,31.905001
Jharkhand,Chatra,2004,63.666668
Jharkhand,Chatra,2006,149.0
Jharkhand,Chatra,2008,47.200001
Jharkhand,Chatra,2009,62.25
Jharkhand,Chatra,2010,82.800003
Jharkhand,Chatra,2011,63.43
Jharkhand,Chatra,2012,102.16666
Jharkhand,Chatra,2013,96.383331
Tamilnadu,Chennai,2000,438.88889
Tamilnadu,Chennai,2001,504.5
Tamilnadu,Chennai,2002,458.71429
Tamilnadu,Chennai,2004,519.71429
Tamilnadu,Chennai,2005,551.42859
Tamilnadu,Chennai,2006,950.16669
Tamilnadu,Chennai,2007,440.55554
Tamilnadu,Chennai,2009,92.0
Tamilnadu,Chennai,2010,332.0
Tamilnadu,Chennai,2011,254.5
Tamilnadu,Chennai,2012,153.42857
Tamilnadu,Chennai,2013,286.33334
Tamilnadu,Chennai,2014,459.75
Tamilnadu,Chennai,2015,228.0
Tamilnadu,Chennai,2016,258.34265
Tamilnadu,Chennai,2017,246.43375
Tamilnadu,Chennai,2018,248.93777
Madhya Pradesh,Chhatarpur,2000,108.19231
Madhya Pradesh,Chhatarpur,2001,111.34615
Madhya Pradesh,Chhatarpur,2002,111.25
Madhya Pradesh,Chhatarpur,2004,90.13636
Madhya Pradesh,Chhatarpur,2005,88.458336
Madhya Pradesh,Chhatarpur,2006,87.615387
Madhya Pradesh,Chhatarpur,2007,81.129036
Madhya Pradesh,Chhatarpur,2008,119.58334
Madhya Pradesh,Chhatarpur,2009,110.11539
Madhya Pradesh,Chhatarpur,2010,95.0
Madhya Pradesh,Chhatarpur,2011,80.5
Madhya Pradesh,Chhatarpur,2012,91.115387
Madhya Pradesh,Chhatarpur,2013,115.04
Madhya Pradesh,Chhatarpur,2014,71.458336
Madhya Pradesh,Chhatarpur,2015,97.239998
Madhya Pradesh,Chhatarpur,2016,112.24138
Madhya Pradesh,Chhatarpur,2017,92.225807
Madhya Pradesh,Chhatarpur,2018,119.79311
Madhya Pradesh,Chhindwara,2000,58.363636
Madhya Pradesh,Chhindwara,2001,63.3125
Madhya Pradesh,Chhindwara,2002,74.878784
Madhya Pradesh,Chhindwara,2004,61.333332
Madhya Pradesh,Chhindwara,2005,66.379311
Madhya Pradesh,Chhindwara,2006,46.0
Madhya Pradesh,Chhindwara,2007,79.047623
Madhya Pradesh,Chhindwara,2009,75.802856
Madhya Pradesh,Chhindwara,2010,70.559998
Madhya Pradesh,Chhindwara,2011,58.66
Madhya Pradesh,Chhindwara,2012,79.785004
Madhya Pradesh,Chhindwara,2013,66.679848
Madhya Pradesh,Chhindwara,2014,94.277779
Madhya Pradesh,Chhindwara,2016,72.702705
Madhya Pradesh,Chhindwara,2017,61.405407
Madhya Pradesh,Chhindwara,2018,53.162163
Karnataka,Chikkaballapura,2001,179.0
Karnataka,Chikkaballapura,2002,153.23529
Karnataka,Chikkaballapura,2004,121.28571
Karnataka,Chikkaballapura,2006,165.0
Karnataka,Chikkaballapura,2007,234.28572
Karnataka,Chikkaballapura,2009,200.85715
Karnataka,Chikkaballapura,2010,210.71428
Karnataka,Chikkaballapura,2012,218.5
Karnataka,Chikkaballapura,2013,150.0
Karnataka,Chikkaballapura,2014,140.76923
Karnataka,Chikkaballapura,2015,28.0
Karnataka,Chikkaballapura,2016,195.505
Karnataka,Chikkaballapura,2017,206.63158
Karnataka,Chikkaballapura,2018,168.40556
Karnataka,Chikkamagaluru,2000,21.0
Karnataka,Chikkamagaluru,2001,52.400002
